category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
intravesical_biologics_barrier	de Lima CSA, Rial-Hermida MI, de Freitas LF, Pereira-da-Mota AF, Vivero-Lopez M, Ferreira AH, Kadłubowski S, Varca GHC, Lugão AB, Alvarez-Lorenzo C.	Mucoadhesive gellan gum-based and carboxymethyl cellulose -based hydrogels containing gemcitabine and papain for bladder cancer treatment	International journal of biological macromolecules	2023	37217049	10.1016/j.ijbiomac.2023.124957		https://doi.org/10.1016/j.ijbiomac.2023.124957		barrier_penetration;bladder_cancer;formulation;intravesical;quantitative	metadata_only
intravesical_biologics_barrier	Li G, Tao T, Deng D, Zhang S, Chao Y, Dai Y, Li Y, Tao R, Yuan S, Liu Z, Wu S.	Collagen-targeted tumor-specific transepithelial penetration enhancer mediated intravesical chemoimmunotherapy for non-muscle-invasive bladder cancer	Biomaterials	2022	35220019	10.1016/j.biomaterials.2022.121422		https://doi.org/10.1016/j.biomaterials.2022.121422		barrier_penetration;bladder_cancer;formulation;intravesical	metadata_only
intravesical_biologics_barrier	Shawky S, Makled S, Awaad A, Boraie N.	Quercetin Loaded Cationic Solid Lipid Nanoparticles in a Mucoadhesive In Situ Gel-A Novel Intravesical Therapy Tackling Bladder Cancer	Pharmaceutics	2022	36432718	10.3390/pharmaceutics14112527	PMC9695231	https://pmc.ncbi.nlm.nih.gov/articles/PMC9695231/	fulltext/shawky_2022_pmid36432718.xml	barrier_penetration;bladder_cancer;formulation;intravesical;quantitative	fulltext_xml
intravesical_biologics_barrier	Sun Z, Zhang W, Ye Z, Yuan L, Fu M, Liu X, Liang H, Han H.	NIR-II-triggered doxorubicin release for orthotopic bladder cancer chemo-photothermal therapy	Nanoscale	2022	36325926	10.1039/d2nr04200b		https://doi.org/10.1039/d2nr04200b		barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;quantitative	metadata_only
intravesical_biologics_barrier	Zheng B, Liu Z, Wang H, Sun L, Lai WF, Zhang H, Wang J, Liu Y, Qin X, Qi X, Wang S, Shen Y, Zhang P, Zhang D.	R11 modified tumor cell membrane nanovesicle-camouflaged nanoparticles with enhanced targeting and mucus-penetrating efficiency for intravesical chemotherapy for bladder cancer	Journal of controlled release : official journal of the Controlled Release Society	2022	36191674	10.1016/j.jconrel.2022.09.055		https://doi.org/10.1016/j.jconrel.2022.09.055		barrier_penetration;bladder_cancer;formulation;intravesical;preclinical	metadata_only
intravesical_biologics_barrier	de Lima CSA, Varca JPRO, Alves VM, Nogueira KM, Cruz CPC, Rial-Hermida MI, Kadłubowski SS, Varca GHC, Lugão AB.	Mucoadhesive Polymers and Their Applications in Drug Delivery Systems for the Treatment of Bladder Cancer	Gels (Basel, Switzerland)	2022	36135300	10.3390/gels8090587	PMC9498303	https://pmc.ncbi.nlm.nih.gov/articles/PMC9498303/	fulltext/de_2022_pmid36135300.xml	barrier_penetration;bladder_cancer;formulation;intravesical;quantitative;review	fulltext_xml
intravesical_biologics_barrier	Wang S, Jin S, Shu Q, Wu S.	Strategies to Get Drugs across Bladder Penetrating Barriers for Improving Bladder Cancer Therapy	Pharmaceutics	2021	33513793	10.3390/pharmaceutics13020166	PMC7912621	https://pmc.ncbi.nlm.nih.gov/articles/PMC7912621/	fulltext/wang_2021_pmid33513793.xml	barrier_penetration;bladder_cancer;intravesical;pharmacokinetics;review	fulltext_xml
intravesical_biologics_barrier	Chen TY, Tsai MJ, Lin IL, Chang LC, Wu PC.	Gel-Based Nanocarrier for Intravesical Chemotherapy Delivery: In Vitro and In Vivo Study	Pharmaceuticals (Basel, Switzerland)	2020	33105632	10.3390/ph13110329	PMC7690443	https://pmc.ncbi.nlm.nih.gov/articles/PMC7690443/	fulltext/chen_2020_pmid33105632.xml	barrier_penetration;intravesical;quantitative;systemic_toxicity	fulltext_xml
intravesical_biologics_barrier	Guo H, Li F, Qiu H, Xu W, Li P, Hou Y, Ding J, Chen X.	Synergistically Enhanced Mucoadhesive and Penetrable Polypeptide Nanogel for Efficient Drug Delivery to Orthotopic Bladder Cancer	Research (Washington, D.C.)	2020	32832909	10.34133/2020/8970135	PMC7420878	https://pmc.ncbi.nlm.nih.gov/articles/PMC7420878/	fulltext/guo_2020_pmid32832909.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical	fulltext_xml
intravesical_biologics_barrier	Li G, Wang S, Deng D, Xiao Z, Dong Z, Wang Z, Lei Q, Gao S, Huang G, Zhang E, Zeng G, Wen Z, Wu S, Liu Z.	Fluorinated Chitosan To Enhance Transmucosal Delivery of Sonosensitizer-Conjugated Catalase for Sonodynamic Bladder Cancer Treatment Post-intravesical Instillation	ACS nano	2020	32011860	10.1021/acsnano.9b06689		https://doi.org/10.1021/acsnano.9b06689		barrier_penetration;bladder_cancer;formulation;intravesical;systemic_toxicity	metadata_only
intravesical_biologics_barrier	Kolawole OM, Lau WM, Khutoryanskiy VV.	Chitosan/β-glycerophosphate in situ gelling mucoadhesive systems for intravesical delivery of mitomycin-C	International journal of pharmaceutics: X	2019	31517272	10.1016/j.ijpx.2019.100007	PMC6733296	https://pmc.ncbi.nlm.nih.gov/articles/PMC6733296/	fulltext/kolawole_2019_pmid31517272.xml	barrier_penetration;bladder_cancer;formulation;intravesical	fulltext_xml
intravesical_biologics_barrier	Qiu X, Cao K, Lin T, Chen W, Yuan A, Wu J, Hu Y, Guo H.	Drug delivery system based on dendritic nanoparticles for enhancement of intravesical instillation	International journal of nanomedicine	2017	29066888	10.2147/ijn.s140111	PMC5644558	https://pmc.ncbi.nlm.nih.gov/articles/PMC5644558/	fulltext/qiu_2017_pmid29066888.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical	fulltext_xml
intravesical_biologics_barrier	Liu CW, Wu YT, Lin KJ, Yu TJ, Kuo YL, Chang LC.	A Hydrogel-Based Epirubicin Delivery System for Intravesical Chemotherapy	Molecules (Basel, Switzerland)	2016	27258243	10.3390/molecules21060712	PMC6274032	https://pmc.ncbi.nlm.nih.gov/articles/PMC6274032/	fulltext/liu_2016_pmid27258243.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;quantitative	fulltext_xml
intravesical_biologics_barrier	Schwalenberg T, Berger FP, Horn LC, Thi PH, Stolzenburg JU, Neuhaus J.	Intravesical Glycosaminoglycan Replacement with Chondroitin Sulphate (Gepan(®) instill) in Patients with Chronic Radiotherapy- or Chemotherapy-Associated Cystitis	Clinical drug investigation	2015	26175064	10.1007/s40261-015-0306-6	PMC4519582	https://pmc.ncbi.nlm.nih.gov/articles/PMC4519582/	fulltext/schwalenberg_2015_pmid26175064.xml	barrier_penetration;intravesical;quantitative	fulltext_xml
intravesical_biologics_barrier	Martin DT, Steinbach JM, Liu J, Shimizu S, Kaimakliotis HZ, Wheeler MA, Hittelman AB, Mark Saltzman W, Weiss RM.	Surface-modified nanoparticles enhance transurothelial penetration and delivery of survivin siRNA in treating bladder cancer	Molecular cancer therapeutics	2014	24222663	10.1158/1535-7163.mct-13-0502	PMC3924597	https://pmc.ncbi.nlm.nih.gov/articles/PMC3924597/	fulltext/martin_2014_pmid24222663.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;quantitative	fulltext_xml
intravesical_biologics_barrier	Martin DT, Hoimes CJ, Kaimakliotis HZ, Cheng CJ, Zhang K, Liu J, Wheeler MA, Kelly WK, Tew GN, Saltzman WM, Weiss RM.	Nanoparticles for urothelium penetration and delivery of the histone deacetylase inhibitor belinostat for treatment of bladder cancer	Nanomedicine : nanotechnology, biology, and medicine	2013	23764660	10.1016/j.nano.2013.05.017	PMC3815967	https://pmc.ncbi.nlm.nih.gov/articles/PMC3815967/	fulltext/martin_2013_pmid23764660.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;quantitative	fulltext_xml
intravesical_biologics_barrier	Huygens A, Crnolatac I, Maes J, Van Cleynenbreugel B, Van Poppel H, Roskams T, de Witte PA.	Influence of the glycosaminoglycan layer on the permeation of hypericin in rat bladders in vivo	BJU international	2007	17868424	10.1111/j.1464-410x.2007.07167.x		https://doi.org/10.1111/j.1464-410x.2007.07167.x		barrier_penetration;bladder_cancer;intravesical;preclinical;quantitative	metadata_only
formulation_delivery_systems	Colson M, Aubry A, Gaide N, Lluel P, Oswald E, David L.	Bacterial nanoparticles as a potent and safe alternative to BCG for bladder cancer immunotherapy	Cancer gene therapy	2026	41168379	10.1038/s41417-025-00984-8		https://doi.org/10.1038/s41417-025-00984-8		bladder_cancer;formulation;intravesical;pharmacokinetics;preclinical;quantitative;systemic_toxicity	metadata_only
formulation_delivery_systems	Jiang L, Li Y, Liu W, Wu S, Tang S, Wen D, Yuan H, Zhang D, Chen S, Wang X.	Harmonizing the adhesion-release dilemma: a bio-based injectable hypertonic hydrogel for bladder perfusion therapy	Journal of materials chemistry. B	2026	41879096	10.1039/d5tb02530c		https://doi.org/10.1039/d5tb02530c		bladder_cancer;formulation;intravesical;quantitative	metadata_only
formulation_delivery_systems	Ouyang B, Wu Z, Li J, Zhu G, Shen Y, Lang M.	Preliminary study on intravesical instillation of IL-12 mRNA lipid nanoparticles for the treatment of bladder cancer	Tumori	2026	42494051	10.1177/03008916261463130		https://doi.org/10.1177/03008916261463130		bladder_cancer;formulation;intravesical;preclinical;quantitative	metadata_only
formulation_delivery_systems	Pan CX, Mossanen M, Ellis JL, Ma AH, Yang C, Farrukh H, Jiao Y, Bhardwaj U, Lee JS, Lara PN, Hynes C, Lin TY, Li Y, Lerner L, Preston MA, Kibel A, Dall'Era M, Lam KS.	Phase I first-in-human dose-escalation trial of a bladder cancer-specific nanoparticle in non-muscle-invasive bladder cancer	Nanomedicine (London, England)	2026	42415671	10.1080/17435889.2026.2693194		https://doi.org/10.1080/17435889.2026.2693194		bladder_cancer;clinical;formulation;intravesical;quantitative	metadata_only
formulation_delivery_systems	Peyton CC, Kates M, Nadkarni A, Dhanda R, Ugwuoke N, Tsurutis V, Burger B, Lee LV, Louie MJ, Burke T, Stover AM.	Patient-Reported Outcomes Following UGN-102 Treatment in Low-Grade Intermediate-Risk Nonmuscle-Invasive Bladder Cancer: An Analysis of 3 Clinical Trials	Urology practice	2026	41217883	10.1097/upj.0000000000000917	PMC12940632	https://pmc.ncbi.nlm.nih.gov/articles/PMC12940632/	fulltext/peyton_2026_pmid41217883.xml	bladder_cancer;clinical;formulation;intravesical;quantitative;systemic_toxicity	fulltext_xml
formulation_delivery_systems	Qin X, Zheng B, Liu D, Quan X, Wu Z, Zuo W, Wang H, Zhang Q, Li H, Liu Z, Mou Y, Liu Y, Dong S, Cai C, Han T, Zhang P, Bai Y, Jiang W.	A 'two-in-one' tumor-specific-hydrogel-assisted strategy for intravesical chemotherapy and protection of normal tissues	Journal of nanobiotechnology	2026	41840639	10.1186/s12951-026-04284-7	PMC13217950	https://pmc.ncbi.nlm.nih.gov/articles/PMC13217950/	fulltext/qin_2026_pmid41840639.xml	bladder_cancer;formulation;intravesical;quantitative	fulltext_xml
formulation_delivery_systems	Rhodes AC, McClintic KA, Witt E, Nwosu I, Balk KR, Reis C, Sutton IC, Bi J, Fu MZ, O'Donnell MA, Packiam VT, Byrne JD.	Drug-releasing intravesical floating technology for sequential gemcitabine and docetaxel in non-muscle-invasive bladder cancer	BJU international	2026	41178321	10.1111/bju.70060	PMC12789840	https://pmc.ncbi.nlm.nih.gov/articles/PMC12789840/	fulltext/rhodes_2026_pmid41178321.xml	barrier_penetration;bladder_cancer;formulation;intravesical;quantitative	fulltext_xml
formulation_delivery_systems	Tanuma K, Shiga M, Sano K, Hamada K, Nitta S, Chihara I, Nagumo Y, Kandori S, Hoshi A, Negoro H, Mathis BJ, Miyazaki J, Nishiyama H.	Systemic administration of liposomal trehalose dimycolate induces NK1.1⁺ cell mediated antitumor immunity in bladder cancer	BMC cancer	2026	41923001	10.1186/s12885-026-15951-1	PMC13169918	https://pmc.ncbi.nlm.nih.gov/articles/PMC13169918/	fulltext/tanuma_2026_pmid41923001.xml	bladder_cancer;formulation;intravesical;preclinical;quantitative;route_comparison	fulltext_xml
formulation_delivery_systems	Wang Y, An S, Min Y.	Crocin-coated zinc-alginate-PEG nanocomposite induces ROS-mediated apoptosis via PI3K/Akt/mTOR suppression in bladder cancer cells	3 Biotech	2026	42245395	10.1007/s13205-026-04874-0		https://doi.org/10.1007/s13205-026-04874-0		bladder_cancer;formulation;intravesical;pharmacokinetics;systemic_toxicity	metadata_only
formulation_delivery_systems	Yao W, Shen W, Zhou H, Dai X, Wei D, Zhao F, Fang Z, Wang J, Liu X, Tan W, Yang Y.	Bioinspired IgM-Mimetic Polyvalent Aptamer-Albumin Nanoplatform for Targeted Intravesical Therapy of Bladder Cancer	Small (Weinheim an der Bergstrasse, Germany)	2026	41853972	10.1002/smll.202514393		https://doi.org/10.1002/smll.202514393		bladder_cancer;formulation;intravesical	metadata_only
formulation_delivery_systems	Zeng J, Cao Z, Wang C, Xu Y.	Intravesical Delivery of P21 mRNA-Loaded Lipid Nanoparticles as a Tumor Suppressor Replacement Therapy for Bladder Cancer	FASEB journal : official publication of the Federation of American Societies for Experimental Biology	2026	42144924	10.1096/fj.202600049r	PMC13181305	https://pmc.ncbi.nlm.nih.gov/articles/PMC13181305/	fulltext/zeng_2026_pmid42144924.xml	bladder_cancer;formulation;intravesical;preclinical	fulltext_xml
formulation_delivery_systems	Amparo TR, Anunciação KFD, Almeida TC, Sousa LRD, Xavier VF, Seibert JB, Barboza APM, Vieira PMA, Dos Santos ODH, da Silva GN, Brandão GC.	Chitosan Nanoparticles Enhance the Antiproliferative Effect of Lapachol in Urothelial Carcinoma Cell Lines	Pharmaceutics	2025	40733077	10.3390/pharmaceutics17070868	PMC12301055	https://pmc.ncbi.nlm.nih.gov/articles/PMC12301055/	fulltext/amparo_2025_pmid40733077.xml	bladder_cancer;formulation;intravesical;pharmacokinetics;quantitative	fulltext_xml
formulation_delivery_systems	Hu X, Li G, Kong C, Liu L, Deng D, Xin G, Pan J, Wu S, Lei Q.	Fluorinated chitosan mediated transepithelial delivery of sanguinarine-loaded platinum (IV) prodrug for intravesical instillation therapy of muscle-invasive bladder cancer	Journal of controlled release : official journal of the Controlled Release Society	2025	39701454	10.1016/j.jconrel.2024.12.023		https://doi.org/10.1016/j.jconrel.2024.12.023		barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;route_comparison;systemic_toxicity	metadata_only
formulation_delivery_systems	Jia J, Wu G, Zhang H, Wang F, Gu X, Dorma D, Zhang L, Chen H, Xu Y, Xie H.	Magnetic-Driven Hydrogel Robots Loaded with Mitomycin for Active Therapy of Bladder Cancer	ACS applied materials & interfaces	2025	40519022	10.1021/acsami.5c03787		https://doi.org/10.1021/acsami.5c03787		bladder_cancer;formulation;intravesical	metadata_only
formulation_delivery_systems	Katsurayama N, Horiuchi T, Nishimura K, Nakamura K, Endo T, Nemoto Y, Nakajima N, Toki D, Kondo T.	A Case of Complete Remission of Bilateral Upper Tract Carcinoma In Situ Following Retrograde Bacillus Calmette-Guérin (BCG) Instillation via Open-Ended Ureteral Catheters After Failure Using Double-J Stents	IJU case reports	2025	41185736	10.1002/iju5.70092	PMC12580006	https://pmc.ncbi.nlm.nih.gov/articles/PMC12580006/	fulltext/katsurayama_2025_pmid41185736.xml	bladder_cancer;formulation;intravesical	fulltext_xml
formulation_delivery_systems	Liu CW, Chen PH, Lin KJ, Cheng YT, Chang LC.	Novel Hydrogel-Mediated Lentiviral Gene Delivery via Intravesical Administration for Bladder Cancer Treatment	Pharmaceutics	2025	40006511	10.3390/pharmaceutics17020143	PMC11858974	https://pmc.ncbi.nlm.nih.gov/articles/PMC11858974/	fulltext/liu_2025_pmid40006511.xml	bladder_cancer;formulation;intravesical;preclinical;systemic_toxicity	fulltext_xml
formulation_delivery_systems	Liu K, Jiao B, Zhang G, Gan Z, Lai S, Ding Z, Yu Q.	Self-enhanced ROS-responsive camptothecin prodrug nanoparticles elicit safe and efficient intravesical instillation therapy of bladder cancer	Journal of controlled release : official journal of the Controlled Release Society	2025	40449800	10.1016/j.jconrel.2025.113905		https://doi.org/10.1016/j.jconrel.2025.113905		barrier_penetration;bladder_cancer;formulation;intravesical	metadata_only
formulation_delivery_systems	Polak L, Hojeij R, Cesson V, Haefliger JA, Roger T, Lucca I, Derré L, Nardelli-Haefliger D, Domingos-Pereira S.	Characterization of Ty21a immunostimulatory effects in the mouse bladder	Frontiers in immunology	2025	41383612	10.3389/fimmu.2025.1629462	PMC12689529	https://pmc.ncbi.nlm.nih.gov/articles/PMC12689529/	fulltext/polak_2025_pmid41383612.xml	bladder_cancer;formulation;intravesical;preclinical;systemic_toxicity	fulltext_xml
formulation_delivery_systems	Yin P, Wei C, Brozovic A, Wu C, Zhang W.	Chitosan/polyvinyl alcohol-based magnetic hydrogel microspheres with controlled retention and regulated drug release for intravesical instillation	International journal of biological macromolecules	2025	39657875	10.1016/j.ijbiomac.2024.138412		https://doi.org/10.1016/j.ijbiomac.2024.138412		bladder_cancer;formulation;intravesical	metadata_only
formulation_delivery_systems	Zhang C, Liu S, Zhang J, Lu J, Chen Z, Pan B, Liu C, Huang M, Zhan H, Wang H, Chen S, Jie K, He B, Wu J, Li Y, Wang H, Zhao J, Zhang Q, Chen X.	A Multifunctional Fe-EGCG@RSL3 Nanomedicine Synergizes Ferroptosis Induction and Tumor Microenvironment Remodeling for Enhanced Bladder Cancer Immunotherapy	Research (Washington, D.C.)	2025	40530387	10.34133/research.0735	PMC12173478	https://pmc.ncbi.nlm.nih.gov/articles/PMC12173478/	fulltext/zhang_2025_pmid40530387.xml	bladder_cancer;formulation;intravesical;preclinical;route_comparison	fulltext_xml
formulation_delivery_systems	Zheng B, Chen Z, Sun L, Quan J, Wei J, Huang B, Zhang D, Zhang P, Zhuo Y.	Intravesical Tumor-Selective Mucoadhesive Hydrogel for Effective Chemotherapy In Murine Model	International journal of nanomedicine	2025	40491849	10.2147/ijn.s522421	PMC12146100	https://pmc.ncbi.nlm.nih.gov/articles/PMC12146100/	fulltext/zheng_2025_pmid40491849.xml	barrier_penetration;bladder_cancer;formulation;intravesical;pharmacokinetics;preclinical	fulltext_xml
formulation_delivery_systems	Alhozeel B, Pandey SK, Shteinfer-Kuzmine A, Santhanam M, Shoshan-Barmatz V.	Silencing the Mitochondrial Gatekeeper VDAC1 as a Potential Treatment for Bladder Cancer	Cells	2024	38607066	10.3390/cells13070627	PMC11012128	https://pmc.ncbi.nlm.nih.gov/articles/PMC11012128/	fulltext/alhozeel_2024_pmid38607066.xml	bladder_cancer;clinical;formulation;intravesical;preclinical;quantitative;route_comparison	fulltext_xml
formulation_delivery_systems	Hu W, Zhou Z, Zou F, Huang Y, Li M, Zhang Y, Sun K, Deng H, Cheng F, Zhao Z, Yu W.	Harnessing Natural Pollen as Sustained-Release, Mucoadhesive, and Biosafe Drug Microcapsules for Intravesical Instillation in Bladder Cancer Treatment	Small (Weinheim an der Bergstrasse, Germany)	2024	39654339	10.1002/smll.202406351		https://doi.org/10.1002/smll.202406351		bladder_cancer;formulation;intravesical;preclinical;quantitative	metadata_only
formulation_delivery_systems	Liang M, Wang Y, Liu L, Deng D, Yan Z, Feng L, Kong C, Li C, Li Y, Li G.	Synergistic intravesical instillation for bladder cancer: CRISPR-Cas13a and fenbendazole combination therapy	Journal of experimental & clinical cancer research : CR	2024	39128990	10.1186/s13046-024-03146-0	PMC11318243	https://pmc.ncbi.nlm.nih.gov/articles/PMC11318243/	fulltext/liang_2024_pmid39128990.xml	bladder_cancer;formulation;intravesical	fulltext_xml
formulation_delivery_systems	Liu J, Yang TY, Dai LQ, Shi K, Hao Y, Chu BY, Hu DR, Bei ZW, Yuan LP, Pan M, Qian ZY.	Intravesical chemotherapy synergize with an immune adjuvant by a thermo-sensitive hydrogel system for bladder cancer	Bioactive materials	2024	37663619	10.1016/j.bioactmat.2023.08.013	PMC10468327	https://pmc.ncbi.nlm.nih.gov/articles/PMC10468327/	fulltext/liu_2024_pmid37663619.xml	bladder_cancer;formulation;intravesical;route_comparison	fulltext_xml
formulation_delivery_systems	Obireddy SR, Lai WF.	Advances in preclinical approaches for intravesical therapy of bladder cancer	Current opinion in urology	2024	38757170	10.1097/mou.0000000000001186		https://doi.org/10.1097/mou.0000000000001186		bladder_cancer;formulation;intravesical;preclinical;review	metadata_only
formulation_delivery_systems	P van Valenberg FJ, van der Heijden AG, Cutie CJ, Bhanvadia S, Keegan KA, Hampras S, Sweiti H, Maffeo JC, Jin S, Chau A, Reynolds DL, Iarossi C, Kelley A, Li X, Stromberg KA, Michiel Sedelaar JP, Steenbruggen JJO, Somford DM, Alfred Witjes J.	The Safety, Tolerability, and Preliminary Efficacy of a Gemcitabine-releasing Intravesical System (TAR-200) in American Urological Association-defined Intermediate-risk Non-muscle-invasive Bladder Cancer Patients: A Phase 1b Study	European urology open science	2024	38585206	10.1016/j.euros.2024.01.013	PMC10998271	https://pmc.ncbi.nlm.nih.gov/articles/PMC10998271/	fulltext/p_2024_pmid38585206.xml	bladder_cancer;clinical;formulation;intravesical;pharmacokinetics;quantitative;systemic_toxicity	fulltext_xml
formulation_delivery_systems	Tang D, Yan Y, Li Y, Li Y, Tian J, Yang L, Ding H, Bashir G, Zhou H, Ding Q, Tao R, Zhang S, Wang Z, Wu S.	Targeting DAD1 gene with CRISPR-Cas9 system transmucosally delivered by fluorinated polylysine nanoparticles for bladder cancer intravesical gene therapy	Theranostics	2024	38164146	10.7150/thno.88550	PMC10750211	https://pmc.ncbi.nlm.nih.gov/articles/PMC10750211/	fulltext/tang_2024_pmid38164146.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;systemic_toxicity	fulltext_xml
formulation_delivery_systems	Tyagi P, Hafron J, Kaufman J, Chancellor M.	Enhancing Therapeutic Efficacy and Safety of Immune Checkpoint Inhibition for Bladder Cancer: A Comparative Analysis of Injectable vs. Intravesical Administration	International journal of molecular sciences	2024	38732167	10.3390/ijms25094945	PMC11084450	https://pmc.ncbi.nlm.nih.gov/articles/PMC11084450/	fulltext/tyagi_2024_pmid38732167.xml	barrier_penetration;bladder_cancer;formulation;intravesical;review;systemic_toxicity	fulltext_xml
formulation_delivery_systems	Zekan D, Hogan T, Jackson B, Jackson G, Kandzari S.	The Novel Platinum Analog Dicycloplatin Provides Reliable Growth Inhibition of Urothelial Carcinoma Cells In Vitro	Anticancer research	2024	39060036	10.21873/anticanres.17142		https://doi.org/10.21873/anticanres.17142		bladder_cancer;formulation;intravesical;quantitative;route_comparison	metadata_only
formulation_delivery_systems	Zhuang S, Jin X, Cen L, Shao Y.	Encapsulation of hydroxycamptothecin within porous and hollow poly(L-lactide-co-ε-caprolactone) microspheres as a floating delivery system for intravesical instillation	Biomaterials science	2024	38860438	10.1039/d4bm00618f		https://doi.org/10.1039/d4bm00618f		bladder_cancer;formulation;intravesical;quantitative	metadata_only
formulation_delivery_systems	Boschi F, Malatesta M.	Nanoparticle-Based Techniques for Bladder Cancer Imaging: A Review	International journal of molecular sciences	2023	36835222	10.3390/ijms24043812	PMC9965346	https://pmc.ncbi.nlm.nih.gov/articles/PMC9965346/	fulltext/boschi_2023_pmid36835222.xml	barrier_penetration;bladder_cancer;formulation;intravesical;preclinical;review	fulltext_xml
formulation_delivery_systems	Jing W, Chen C, Wang G, Han M, Chen S, Jiang X, Shi C, Sun P, Yang Z, Shi B, Jiang X.	Metabolic Modulation of Intracellular Ammonia via Intravesical Instillation of Nanoporter-Encased Hydrogel Eradicates Bladder Carcinoma	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2023	36775865	10.1002/advs.202206893	PMC10131795	https://pmc.ncbi.nlm.nih.gov/articles/PMC10131795/	fulltext/jing_2023_pmid36775865.xml	bladder_cancer;formulation;intravesical;preclinical	fulltext_xml
formulation_delivery_systems	Noh JI, Ahn EJ, Noh MG, Moon KS, Chung E, Choi C, Lee KH, Kim SS.	Orthotopic Mouse Models of Urinary Bladder Cancer	In vivo (Athens, Greece)	2023	37652486	10.21873/invivo.13301	PMC10500489	https://pmc.ncbi.nlm.nih.gov/articles/PMC10500489/	fulltext/noh_2023_pmid37652486.xml	bladder_cancer;formulation;intravesical;preclinical;quantitative	fulltext_xml
formulation_delivery_systems	Qiu H, Wang J, Zhi Y, Yan B, Huang Y, Li J, Shen C, Dai L, Fang Q, Shi C, Li W.	Hyaluronic Acid-Conjugated Fluorescent Probe-Shielded Polydopamine Nanomedicines for Targeted Imaging and Chemotherapy of Bladder Cancer	ACS applied materials & interfaces	2023	37769147	10.1021/acsami.3c09564		https://doi.org/10.1021/acsami.3c09564		bladder_cancer;formulation;intravesical;preclinical	metadata_only
formulation_delivery_systems	Song FX, Xu X, Ding H, Yu L, Huang H, Hao J, Wu C, Liang R, Zhang S.	Recent Progress in Nanomaterial-Based Biosensors and Theranostic Nanomedicine for Bladder Cancer	Biosensors	2023	36671940	10.3390/bios13010106	PMC9855444	https://pmc.ncbi.nlm.nih.gov/articles/PMC9855444/	fulltext/song_2023_pmid36671940.xml	bladder_cancer;formulation;intravesical;review	fulltext_xml
formulation_delivery_systems	Uboldi M, Perrotta C, Moscheni C, Zecchini S, Napoli A, Castiglioni C, Gazzaniga A, Melocchi A, Zema L.	Insights into the Safety and Versatility of 4D Printed Intravesical Drug Delivery Systems	Pharmaceutics	2023	36986618	10.3390/pharmaceutics15030757	PMC10057729	https://pmc.ncbi.nlm.nih.gov/articles/PMC10057729/	fulltext/uboldi_2023_pmid36986618.xml	barrier_penetration;bladder_cancer;formulation;intravesical;quantitative	fulltext_xml
formulation_delivery_systems	Chin YC, Yang LX, Hsu FT, Hsu CW, Chang TW, Chen HY, Chen LY, Chia ZC, Hung CH, Su WC, Chiu YC, Huang CC, Liao MY.	Iron oxide@chlorophyll clustered nanoparticles eliminate bladder cancer by photodynamic immunotherapy-initiated ferroptosis and immunostimulation	Journal of nanobiotechnology	2022	35953837	10.1186/s12951-022-01575-7	PMC9367122	https://pmc.ncbi.nlm.nih.gov/articles/PMC9367122/	fulltext/chin_2022_pmid35953837.xml	bladder_cancer;formulation;intravesical;quantitative	fulltext_xml
formulation_delivery_systems	Daneshmand S, Brummelhuis ISG, Pohar KS, Steinberg GD, Aron M, Cutie CJ, Keegan KA, Maffeo JC, Reynolds DL, Raybold B, Chau A, Witjes JA.	The safety, tolerability, and efficacy of a neoadjuvant gemcitabine intravesical drug delivery system (TAR-200) in muscle-invasive bladder cancer patients: a phase I trial	Urologic oncology	2022	35431132	10.1016/j.urolonc.2022.02.009		https://doi.org/10.1016/j.urolonc.2022.02.009		bladder_cancer;clinical;formulation;intravesical;pharmacokinetics;systemic_toxicity	metadata_only
formulation_delivery_systems	Di Gianfrancesco L, Ragonese M, Foti M, Palermo G, Sacco E, Bassi P, Racioppi M.	How to reduce bacillus Calmette-Guérin discontinuation in patients with severe functional impairment	Current urology	2022	36204364	10.1097/cu9.0000000000000134	PMC9527929	https://pmc.ncbi.nlm.nih.gov/articles/PMC9527929/	fulltext/di_2022_pmid36204364.xml	bladder_cancer;clinical;formulation;intravesical;quantitative	fulltext_xml
formulation_delivery_systems	Hao L, Shi Z, Dong Y, Chen J, Pang K, He H, Zhang S, Wu W, Zhang Q, Han C.	Efficient Delivery of P3H4 siRNA and Chlorin e6 by cRGDfK-Installed Polyarginine Nanoparticles for Tumor-Targeting Therapy of Bladder Cancer	Pharmaceutics	2022	36297587	10.3390/pharmaceutics14102149	PMC9609145	https://pmc.ncbi.nlm.nih.gov/articles/PMC9609145/	fulltext/hao_2022_pmid36297587.xml	bladder_cancer;formulation;intravesical	fulltext_xml
