axis	evidence	disease	manufacturing	engineered	authors	title	venue	year	cited	pmid	doi	pmcid	url	local_fulltext	status
cytokine_support	translational_human	aml_mds	no	yes	Li Y, Guo C, Zhang F, Cheng S, Li Y, Luo S, Zeng Y, Zhao Y, Wu K.	DNMT1 inhibition improves the activity of memory-like natural killer cells by enhancing the level of autophagy	Molecular biology reports	2024	6	39704855	10.1007/s11033-024-10181-9	PMC11662054	https://pmc.ncbi.nlm.nih.gov/articles/PMC11662054/	fulltext/li_2024_pmid39704855.xml	oa_xml
expansion_feeders	preclinical	aml_mds	yes	yes	Fujisaki H, Kakuda H, Shimasaki N, Imai C, Ma J, Lockey T, Eldridge P, Leung WH, Campana D.	Expansion of highly cytotoxic human natural killer cells for cancer cell therapy	Cancer research	2009	469	19383914	10.1158/0008-5472.can-08-3712	PMC2716664	https://pmc.ncbi.nlm.nih.gov/articles/PMC2716664/		oa_xml
expansion_feeders	clinical_trial	pan-cancer	yes	yes	Rölle A, Pollmann J, Ewen EM, Le VT, Halenius A, Hengel H, Cerwenka A.	IL-12-producing monocytes and HLA-E control HCMV-driven NKG2C+ NK cell expansion	The Journal of clinical investigation	2014	166	25384219	10.1172/jci77440	PMC4348979	https://pmc.ncbi.nlm.nih.gov/articles/PMC4348979/		oa_xml
expansion_feeders	process_method	pan-cancer	yes	yes	Knorr DA, Ni Z, Hermanson D, Hexum MK, Bendzick L, Cooper LJ, Lee DA, Kaufman DS.	Clinical-scale derivation of natural killer cells from human pluripotent stem cells for cancer therapy	Stem cells translational medicine	2013	337	23515118	10.5966/sctm.2012-0084	PMC3659832	https://pmc.ncbi.nlm.nih.gov/articles/PMC3659832/		oa_xml
expansion_feeders	process_method	pan-cancer	yes	no	Lapteva N, Durett AG, Sun J, Rollins LA, Huye LL, Fang J, Dandekar V, Mei Z, Jackson K, Vera J, Ando J, Ngo MC, Coustan-Smith E, Campana D, Szmania S, Garg T, Moreno-Bost A, Vanrhee F, Gee AP, Rooney CM.	Large-scale ex vivo expansion and characterization of natural killer cells for clinical applications	Cytotherapy	2012	176	22900959	10.3109/14653249.2012.700767	PMC4787300	https://pmc.ncbi.nlm.nih.gov/articles/PMC4787300/		oa_xml
expansion_feeders	preclinical	gi	yes	yes	Sun Y, Hu H, Liu Z, Xu J, Gao Y, Zhan X, Zhou S, Zhong W, Wu D, Wang P, Rao Z, Kong L, Zhou H.	Macrophage STING signaling promotes NK cell to suppress colorectal cancer liver metastasis via 4-1BBL/4-1BB co-stimulation	Journal for immunotherapy of cancer	2023	107	36927529	10.1136/jitc-2022-006481	PMC10030919	https://pmc.ncbi.nlm.nih.gov/articles/PMC10030919/	fulltext/sun_2023_pmid36927529.xml	oa_xml
expansion_feeders	process_method	myeloma	yes	no	Sutlu T, Stellan B, Gilljam M, Quezada HC, Nahi H, Gahrton G, Alici E.	Clinical-grade, large-scale, feeder-free expansion of highly active human natural killer cells for adoptive immunotherapy using an automated bioreactor	Cytotherapy	2010	104	20795758	10.3109/14653249.2010.504770		https://pubmed.ncbi.nlm.nih.gov/20795758/		metadata_only
expansion_feeders	clinical_trial	neuroblastoma_sarcoma	yes	no	Cho D, Shook DR, Shimasaki N, Chang YH, Fujisaki H, Campana D.	Cytotoxicity of activated natural killer cells against pediatric solid tumors	Clinical cancer research : an official journal of the American Association for Cancer Research	2010	190	20542985	10.1158/1078-0432.ccr-10-0735	PMC3168562	https://pmc.ncbi.nlm.nih.gov/articles/PMC3168562/		oa_xml
expansion_feeders	process_method	gi	yes	yes	Wang X, Byrne ME, Liu C, Ma MT, Liu D.	Scalable process development of NK and CAR-NK expansion in a closed bioreactor	Frontiers in immunology	2024	16	39114666	10.3389/fimmu.2024.1412378	PMC11303211	https://pmc.ncbi.nlm.nih.gov/articles/PMC11303211/	fulltext/wang_2024_pmid39114666.xml	oa_xml
expansion_feeders	clinical_trial	myeloma	yes	no	Leivas A, Perez-Martinez A, Blanchard MJ, Martín-Clavero E, Fernández L, Lahuerta JJ, Martinez-Lopez J, Martinez-Lopez J.	Novel treatment strategy with autologous activated and expanded natural killer cells plus anti-myeloma drugs for multiple myeloma	Oncoimmunology	2016	70	28123890	10.1080/2162402x.2016.1250051	PMC5213771	https://pmc.ncbi.nlm.nih.gov/articles/PMC5213771/	fulltext/leivas_2016_pmid28123890.xml	oa_xml
expansion_feeders	process_method	pan-cancer	yes	no	Huijskens MJ, Walczak M, Sarkar S, Atrafi F, Senden-Gijsbers BL, Tilanus MG, Bos GM, Wieten L, Germeraad WT.	Ascorbic acid promotes proliferation of natural killer cell populations in culture systems applicable for natural killer cell therapy	Cytotherapy	2015	66	25747742	10.1016/j.jcyt.2015.01.004		https://pubmed.ncbi.nlm.nih.gov/25747742/		metadata_only
expansion_feeders	process_method	pan-cancer	yes	yes	Fernández L, Fernández A, Mirones I, Escudero A, Cardoso L, Vela M, Lanzarot D, de Paz R, Leivas A, Gallardo M, Marcos A, Romero AB, Martínez-López J, Martínez-López J, Pérez-Martínez A.	GMP-Compliant Manufacturing of NKG2D CAR Memory T Cells Using CliniMACS Prodigy	Frontiers in immunology	2019	52	31649672	10.3389/fimmu.2019.02361	PMC6795760	https://pmc.ncbi.nlm.nih.gov/articles/PMC6795760/	fulltext/fernndez_2019_pmid31649672.xml	oa_xml
expansion_feeders	preclinical	hnscc_melanoma	yes	yes	Granzin M, Stojanovic A, Miller M, Childs R, Huppert V, Cerwenka A.	Highly efficient IL-21 and feeder cell-driven ex vivo expansion of human NK cells with therapeutic activity in a xenograft mouse model of melanoma	Oncoimmunology	2016	73	27757317	10.1080/2162402x.2016.1219007	PMC5048763	https://pmc.ncbi.nlm.nih.gov/articles/PMC5048763/		oa_xml
expansion_feeders	preclinical	gi	yes	yes	Kamiya T, Chang YH, Campana D.	Expanded and Activated Natural Killer Cells for Immunotherapy of Hepatocellular Carcinoma	Cancer immunology research	2016	78	27197065	10.1158/2326-6066.cir-15-0229		https://pubmed.ncbi.nlm.nih.gov/27197065/		metadata_only
expansion_feeders	preclinical	aml_mds	yes	yes	Siegler U, Meyer-Monard S, Jörger S, Stern M, Tichelli A, Gratwohl A, Wodnar-Filipowicz A, Kalberer CP.	Good manufacturing practice-compliant cell sorting and large-scale expansion of single KIR-positive alloreactive human natural killer cells for multiple infusions to leukemia patients	Cytotherapy	2010	68	20491532	10.3109/14653241003786155		https://pubmed.ncbi.nlm.nih.gov/20491532/		metadata_only
expansion_feeders	preclinical	myeloma	yes	no	Shah N, Martin-Antonio B, Yang H, Ku S, Lee DA, Cooper LJ, Decker WK, Li S, Robinson SN, Sekine T, Parmar S, Gribben J, Wang M, Rezvani K, Yvon E, Najjar A, Burks J, Kaur I, Champlin RE, Bollard CM, Shpall EJ.	Antigen presenting cell-mediated expansion of human umbilical cord blood yields log-scale expansion of natural killer cells with anti-myeloma activity	PloS one	2013	156	24204673	10.1371/journal.pone.0076781	PMC3800010	https://pmc.ncbi.nlm.nih.gov/articles/PMC3800010/	fulltext/shah_2013_pmid24204673.xml	oa_xml
expansion_feeders	preclinical	pan-cancer	yes	yes	Somanchi SS, Senyukov VV, Denman CJ, Lee DA.	Expansion, purification, and functional assessment of human peripheral blood NK cells	Journal of visualized experiments : JoVE	2011	128	21339714	10.3791/2540	PMC3180743	https://pmc.ncbi.nlm.nih.gov/articles/PMC3180743/		oa_xml
expansion_feeders	translational_human	pan-cancer	yes	yes	Zhu H, Kaufman DS.	An Improved Method to Produce Clinical-Scale Natural Killer Cells from Human Pluripotent Stem Cells	Methods in molecular biology (Clifton, N.J.)	2019	121	31396935	10.1007/978-1-4939-9728-2_12		https://pubmed.ncbi.nlm.nih.gov/31396935/		metadata_only
expansion_feeders	process_method	aml_mds	yes	yes	Klöß S, Oberschmidt O, Morgan M, Dahlke J, Arseniev L, Huppert V, Granzin M, Gardlowski T, Matthies N, Soltenborn S, Schambach A, Koehl U.	Optimization of Human NK Cell Manufacturing: Fully Automated Separation, Improved Ex Vivo Expansion Using IL-21 with Autologous Feeder Cells, and Generation of Anti-CD123-CAR-Expressing Effector Cells	Human gene therapy	2017	112	28810809	10.1089/hum.2017.157		https://pubmed.ncbi.nlm.nih.gov/28810809/		metadata_only
expansion_feeders	process_method	myeloma	yes	yes	Reina-Ortiz C, Constantinides M, Fayd-Herbe-de-Maudave A, Présumey J, Hernandez J, Cartron G, Giraldos D, Díez R, Izquierdo I, Azaceta G, Palomera L, Marzo I, Naval J, Anel A, Villalba M.	Expanded NK cells from umbilical cord blood and adult peripheral blood combined with daratumumab are effective against tumor cells from multiple myeloma patients	Oncoimmunology	2020	34	33457074	10.1080/2162402x.2020.1853314	PMC7781838	https://pmc.ncbi.nlm.nih.gov/articles/PMC7781838/	fulltext/reinaortiz_2020_pmid33457074.xml	oa_xml
expansion_feeders	preclinical	aml_mds;gi	yes	no	Oyer JL, Pandey V, Igarashi RY, Somanchi SS, Zakari A, Solh M, Lee DA, Altomare DA, Copik AJ.	Natural killer cells stimulated with PM21 particles expand and biodistribute in vivo: Clinical implications for cancer treatment	Cytotherapy	2016	78	27059202	10.1016/j.jcyt.2016.02.006		https://pubmed.ncbi.nlm.nih.gov/27059202/		metadata_only
expansion_feeders	review	pan-cancer	yes	yes	Gurney M, Kundu S, Pandey S, O'Dwyer M.	Feeder Cells at the Interface of Natural Killer Cell Activation, Expansion and Gene Editing	Frontiers in immunology	2022	39	35222382	10.3389/fimmu.2022.802906	PMC8873083	https://pmc.ncbi.nlm.nih.gov/articles/PMC8873083/	fulltext/gurney_2022_pmid35222382.xml	oa_xml
expansion_feeders	preclinical	neuroblastoma_sarcoma	yes	yes	Ojo EO, Sharma AA, Liu R, Moreton S, Checkley-Luttge MA, Gupta K, Lee G, Lee DA, Otegbeye F, Sekaly RP, de Lima M, Wald DN.	Membrane bound IL-21 based NK cell feeder cells drive robust expansion and metabolic activation of NK cells	Scientific reports	2019	113	31624330	10.1038/s41598-019-51287-6	PMC6797802	https://pmc.ncbi.nlm.nih.gov/articles/PMC6797802/	fulltext/ojo_2019_pmid31624330.xml	oa_xml
expansion_feeders	process_method	pan-cancer	yes	no	Kang L, Voskinarian-Berse V, Law E, Reddin T, Bhatia M, Hariri A, Ning Y, Dong D, Maguire T, Yarmush M, Hofgartner W, Abbot S, Zhang X, Hariri R.	Characterization and ex vivo Expansion of Human Placenta-Derived Natural Killer Cells for Cancer Immunotherapy	Frontiers in immunology	2013	38	23641243	10.3389/fimmu.2013.00101	PMC3640206	https://pmc.ncbi.nlm.nih.gov/articles/PMC3640206/	fulltext/kang_2013_pmid23641243.xml	oa_xml
expansion_feeders	process_method	pan-cancer	yes	yes	Cho D, Campana D.	Expansion and activation of natural killer cells for cancer immunotherapy	The Korean journal of laboratory medicine	2009	79	19411773	10.3343/kjlm.2009.29.2.89	PMC2771620	https://pmc.ncbi.nlm.nih.gov/articles/PMC2771620/		oa_xml
expansion_feeders	preclinical	pan-cancer	yes	yes	Oyer JL, Croom-Perez TJ, Hasan MF, Rivera-Huertas JA, Gitto SB, Mucha JM, Zhu X, Altomare DA, Igarashi RY, Copik AJ.	PM21-particle stimulation augmented with cytokines enhances NK cell expansion and confers memory-like characteristics with enhanced survival	Frontiers in immunology	2024	7	38711506	10.3389/fimmu.2024.1383281	PMC11070970	https://pmc.ncbi.nlm.nih.gov/articles/PMC11070970/	fulltext/oyer_2024_pmid38711506.xml	oa_xml
expansion_feeders	preclinical	pan-cancer	yes	yes	Lin H, Ye S, Zhang S, Ge T, Li D, Huang L, Zhu L, Mu W.	Optimizing the procedure for manufacturing clinical-grade genetically manipulated natural killer cells for adoptive immunotherapy	Cytotherapy	2025	6	39570247	10.1016/j.jcyt.2024.10.006		https://pubmed.ncbi.nlm.nih.gov/39570247/		metadata_only
expansion_feeders	process_method	pan-cancer	yes	yes	Tran TBT, Bui TVA, Tran TMT, Nguyen NM, Nguyen HTP, Tran TPD, Nguyen DMQ, Ngo TMQ, Nguyen TB, Verhoeyen E, Tran NT, Nguyen HN, Tran LS.	In Vitro Expansion and Transduction of Primary NK Cells Using Feeder Cells Expressing Costimulatory Molecules and IL-21	Cancer science	2025	6	40325497	10.1111/cas.70090	PMC12210053	https://pmc.ncbi.nlm.nih.gov/articles/PMC12210053/	fulltext/tran_2025_pmid40325497.xml	oa_xml
expansion_feeders	review	pan-cancer	yes	yes	Lee J, Kim M, Jeong H, Noh I, Park J.	Recent advances in feeder-free NK cell expansion as a future direction of adoptive cell therapy	Frontiers in immunology	2025	4	41089682	10.3389/fimmu.2025.1675353	PMC12515938	https://pmc.ncbi.nlm.nih.gov/articles/PMC12515938/	fulltext/lee_2025_pmid41089682.xml	oa_xml
expansion_feeders	process_method	pan-cancer	yes	yes	Kikuchi T, Takeuchi I, Yamaguchi H.	Scalable production process development for NK cells targeting large-scale expansion	Regenerative therapy	2025	5	40808775	10.1016/j.reth.2025.07.014	PMC12347513	https://pmc.ncbi.nlm.nih.gov/articles/PMC12347513/	fulltext/kikuchi_2025_pmid40808775.xml	oa_xml
expansion_feeders	translational_human	lymphoma_cll	yes	yes	Mou J, Xie L, Xu Y, Zhou T, Liu Y, Huang Q, Tang K, Tian Z, Xing H, Qiu S, Rao Q, Wang M, Wang J.	2B4 inhibits the apoptosis of natural killer cells through phosphorylated extracellular signal-related kinase/B-cell lymphoma 2 signal pathway	Cytotherapy	2023	7	37516949	10.1016/j.jcyt.2023.07.002		https://pubmed.ncbi.nlm.nih.gov/37516949/		metadata_only
cryo_qc_manufacturing	process_method	pan-cancer	yes	yes	Joules A, Mallya AS, Louwagie T, Yu G, Hubel A.	Probing mechanisms of cryopreservation damage to natural killer cells	Cytotherapy	2025	9	39918490	10.1016/j.jcyt.2025.01.012		https://pubmed.ncbi.nlm.nih.gov/39918490/		metadata_only
cryo_qc_manufacturing	mechanistic	pan-cancer	yes	no	Mark C, Czerwinski T, Roessner S, Mainka A, Hörsch F, Heublein L, Winterl A, Sanokowski S, Richter S, Bauer N, Angelini TE, Schuler G, Fabry B, Voskens CJ.	Cryopreservation impairs 3-D migration and cytotoxicity of natural killer cells	Nature communications	2020	81	33067467	10.1038/s41467-020-19094-0	PMC7568558	https://pmc.ncbi.nlm.nih.gov/articles/PMC7568558/	fulltext/mark_2020_pmid33067467.xml	oa_xml
cryo_qc_manufacturing	process_method	pan-cancer	yes	no	Vasu S, Berg M, Davidson-Moncada J, Tian X, Cullis H, Childs RW.	A novel method to expand large numbers of CD56(+) natural killer cells from a minute fraction of selectively accessed cryopreserved cord blood for immunotherapy after transplantation	Cytotherapy	2015	33	26432560	10.1016/j.jcyt.2015.07.020	PMC7241296	https://pmc.ncbi.nlm.nih.gov/articles/PMC7241296/		oa_xml
cryo_qc_manufacturing	process_method	pan-cancer	yes	yes	Yao X, Jovevski JJ, Todd MF, Xu R, Li Y, Wang J, Matosevic S.	Nanoparticle-Mediated Intracellular Protection of Natural Killer Cells Avoids Cryoinjury and Retains Potent Antitumor Functions	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2020	40	32382476	10.1002/advs.201902938	PMC7201255	https://pmc.ncbi.nlm.nih.gov/articles/PMC7201255/	fulltext/yao_2020_pmid32382476.xml	oa_xml
cryo_qc_manufacturing	process_method	pan-cancer	yes	no	Lee S, Joo Y, Lee EJ, Byeon Y, Kim JH, Pyo KH, Kim YS, Lim SM, Kilbride P, Iyer RK, Li M, French MC, Lee JY, Kang J, Byun H, Cho BC.	Successful expansion and cryopreservation of human natural killer cell line NK-92 for clinical manufacturing	PloS one	2024	13	38394177	10.1371/journal.pone.0294857	PMC10889882	https://pmc.ncbi.nlm.nih.gov/articles/PMC10889882/	fulltext/lee_2024_pmid38394177.xml	oa_xml
cryo_qc_manufacturing	mechanistic	pan-cancer	yes	no	Damodharan SN, Walker KL, Forsberg MH, McDowell KA, Bouchlaka MN, Drier DA, Sondel PM, DeSantes KB, Capitini CM.	Analysis of ex vivo expanded and activated clinical-grade human NK cells after cryopreservation	Cytotherapy	2020	35	32536506	10.1016/j.jcyt.2020.05.001	PMC7387178	https://pmc.ncbi.nlm.nih.gov/articles/PMC7387178/		oa_xml
cryo_qc_manufacturing	process_method	breast	yes	no	Nham T, Poznanski SM, Fan IY, Vahedi F, Shenouda MM, Lee AJ, Chew MV, Hogg RT, Lee DA, Ashkar AA.	Ex Vivo-expanded Natural Killer Cells Derived From Long-term Cryopreserved Cord Blood are Cytotoxic Against Primary Breast Cancer Cells	Journal of immunotherapy (Hagerstown, Md. : 1997)	2018	32	29189387	10.1097/cji.0000000000000192		https://pubmed.ncbi.nlm.nih.gov/29189387/		metadata_only
cryo_qc_manufacturing	process_method	pan-cancer	yes	no	Zhou X, Zhang S, Yang W, Gonder S, Sadjadi Z, Piernitzki N, Moter A, Sharma S, Largeot A, Küchler N, Kaschek L, Schäfer G, Schwarz EC, Eichler H, Ullrich E, Rieger H, Staufer O, Paggetti J, Moussay E, Hoth M, Qu B.	Restoring NK Cell Cytotoxicity Post-Cryopreservation via Synthetic Cells	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	4	40966444	10.1002/advs.202505731	PMC12622558	https://pmc.ncbi.nlm.nih.gov/articles/PMC12622558/	fulltext/zhou_2025_pmid40966444.xml	oa_xml
cryo_qc_manufacturing	mechanistic	pan-cancer	yes	yes	Reusch U, Ellwanger K, Fucek I, Müller T, Schniegler-Mattox U, Koch J, Tesar M.	Cryopreservation of Natural Killer Cells Pre-Complexed with Innate Cell Engagers	Antibodies (Basel, Switzerland)	2022	12	35225870	10.3390/antib11010012	PMC8883965	https://pmc.ncbi.nlm.nih.gov/articles/PMC8883965/	fulltext/reusch_2022_pmid35225870.xml	oa_xml
cryo_qc_manufacturing	mechanistic	breast	yes	no	St-Denis-Bissonnette F, Qiu S, Cummings SE, Kirkby M, Haile Y, Wassmer S, Muradia G, Mehic J, Stalker A, Shrestha A, Ardolino M, Lee SH, Burger D, Wang L, Lavoie JR.	Evaluation of resazurin phenoxazine dye as a highly sensitive cell viability potency assay for natural killer cell-derived extracellular vesicle-based cancer biotherapeutics	Journal of extracellular biology	2024	6	39022723	10.1002/jex2.166	PMC11253028	https://pmc.ncbi.nlm.nih.gov/articles/PMC11253028/	fulltext/stdenisbissonnette_2024_pmid39022723.xml	oa_xml
cryo_qc_manufacturing	mechanistic	pan-cancer	yes	no	Holubova M, Miklikova M, Leba M, Georgiev D, Jindra P, Caprnda M, Ciccocioppo R, Kruzliak P, Lysak D.	Cryopreserved NK cells in the treatment of haematological malignancies: preclinical study	Journal of cancer research and clinical oncology	2016	18	27614454	10.1007/s00432-016-2247-8	PMC11819048	https://pmc.ncbi.nlm.nih.gov/articles/PMC11819048/		oa_xml
cryo_qc_manufacturing	process_method	pan-cancer	yes	no	Joules A, Louwagie T, Mallya AS, Hubel A.	Natural killer cell cryopreservation: Influence of composition, temperature, and granules on post-thaw survival and function	Molecular therapy. Advances	2026	0	42564981	10.1016/j.omta.2026.201813	PMC13446314	https://pmc.ncbi.nlm.nih.gov/articles/PMC13446314/	fulltext/joules_2026_pmid42564981.xml	oa_xml
cryo_qc_manufacturing	process_method	pan-cancer	yes	no	Liu Y, Liu X, Wu G, Wang X, Yu K, Wang H, Sun X, An Z, Xu H, Zhao L, Shi C, Zheng SG, Huang M, Zhang Z, Wang Z.	Induction of stress granules alleviates programmed cell death induced by lysosomal damage during NK cell cryopreservation	Cell death discovery	2026	0	42098076	10.1038/s41420-026-03149-0	PMC13319456	https://pmc.ncbi.nlm.nih.gov/articles/PMC13319456/	fulltext/liu_2026_pmid42098076.xml	oa_xml
cryo_qc_manufacturing	process_method	pan-cancer	yes	no	Kikuchi T, Takeuchi I, Yamaguchi H.	Evaluation of several type of chemical cryoprotectants and combination towards cryopreservation of NK cell	Cytotechnology	2025	0	41208818	10.1007/s10616-025-00865-w		https://pubmed.ncbi.nlm.nih.gov/41208818/		metadata_only
cryo_qc_manufacturing	mechanistic	pan-cancer	yes	no	Mark C, Czerwinski T, Roessner S, Mainka A, Hörsch F, Heublein L, Winterl A, Sanokowski S, Richter S, Bauer N, Schuler G, Fabry B, Voskens CJ.	Cryopreservation impairs cytotoxicity and migration of NK cells in 3-D tissue: Implications for cancer immunotherapy	bioRxiv	2019	0		10.1101/812172		https://doi.org/10.1101/812172		metadata_only
checkpoints_inhibitory	clinical_trial	hnscc_melanoma	no	yes	André P, Denis C, Soulas C, Bourbon-Caillet C, Lopez J, Arnoux T, Bléry M, Bonnafous C, Gauthier L, Morel A, Rossi B, Remark R, Breso V, Bonnet E, Habif G, Guia S, Lalanne AI, Hoffmann C, Lantz O, Fayette J, Boyer-Chammard A, Zerbib R, Dodion P, Ghadially H, Jure-Kunkel M, Morel Y, Herbst R, Narni-Mancinelli E, Cohen RB, Vivier E.	Anti-NKG2A mAb Is a Checkpoint Inhibitor that Promotes Anti-tumor Immunity by Unleashing Both T and NK Cells	Cell	2018	1029	30503213	10.1016/j.cell.2018.10.014	PMC6292840	https://pmc.ncbi.nlm.nih.gov/articles/PMC6292840/	fulltext/andr_2018_pmid30503213.xml	oa_xml
checkpoints_inhibitory	preclinical	pan-cancer	yes	no	Zhang Q, Bi J, Zheng X, Chen Y, Wang H, Wu W, Wang Z, Wu Q, Peng H, Wei H, Sun R, Tian Z.	Blockade of the checkpoint receptor TIGIT prevents NK cell exhaustion and elicits potent anti-tumor immunity	Nature immunology	2018	933	29915296	10.1038/s41590-018-0132-0		https://pubmed.ncbi.nlm.nih.gov/29915296/		metadata_only
checkpoints_inhibitory	clinical_trial	myeloma	no	no	Benson DM, Bakan CE, Mishra A, Hofmeister CC, Efebera Y, Becknell B, Baiocchi RA, Zhang J, Yu J, Smith MK, Greenfield CN, Porcu P, Devine SM, Rotem-Yehudar R, Lozanski G, Byrd JC, Caligiuri MA.	The PD-1/PD-L1 axis modulates the natural killer cell versus multiple myeloma effect: a therapeutic target for CT-011, a novel monoclonal anti-PD-1 antibody	Blood	2010	672	20460501	10.1182/blood-2010-02-271874	PMC3490105	https://pmc.ncbi.nlm.nih.gov/articles/PMC3490105/		oa_xml
checkpoints_inhibitory	preclinical	pan-cancer	yes	no	Hsu J, Hodgins JJ, Marathe M, Nicolai CJ, Bourgeois-Daigneault MC, Trevino TN, Azimi CS, Scheer AK, Randolph HE, Thompson TW, Zhang L, Iannello A, Mathur N, Jardine KE, Kirn GA, Bell JC, McBurney MW, Raulet DH, Ardolino M.	Contribution of NK cells to immunotherapy mediated by PD-1/PD-L1 blockade	The Journal of clinical investigation	2018	703	30198904	10.1172/jci99317	PMC6159991	https://pmc.ncbi.nlm.nih.gov/articles/PMC6159991/		oa_xml
checkpoints_inhibitory	preclinical	gi	yes	yes	Liu X, Song J, Zhang H, Liu X, Zuo F, Zhao Y, Zhao Y, Yin X, Guo X, Wu X, Zhang H, Xu J, Hu J, Jing J, Ma X, Shi H.	Immune checkpoint HLA-E:CD94-NKG2A mediates evasion of circulating tumor cells from NK cell surveillance	Cancer cell	2023	306	36706761	10.1016/j.ccell.2023.01.001		https://pubmed.ncbi.nlm.nih.gov/36706761/		metadata_only
checkpoints_inhibitory	clinical_trial	lymphoma_cll;neuroblastoma_sarcoma	yes	yes	Vari F, Arpon D, Keane C, Hertzberg MS, Talaulikar D, Jain S, Cui Q, Han E, Tobin J, Bird R, Cross D, Hernandez A, Gould C, Birch S, Gandhi MK.	Immune evasion via PD-1/PD-L1 on NK cells and monocyte/macrophages is more prominent in Hodgkin lymphoma than DLBCL	Blood	2018	268	29449276	10.1182/blood-2017-07-796342	PMC5922274	https://pmc.ncbi.nlm.nih.gov/articles/PMC5922274/		oa_xml
checkpoints_inhibitory	review	pan-cancer	yes	no	Pende D, Falco M, Vitale M, Cantoni C, Vitale C, Munari E, Bertaina A, Moretta F, Del Zotto G, Pietra G, Mingari MC, Locatelli F, Moretta L.	Killer Ig-Like Receptors (KIRs): Their Role in NK Cell Modulation and Developments Leading to Their Clinical Exploitation	Frontiers in immunology	2019	318	31231370	10.3389/fimmu.2019.01179	PMC6558367	https://pmc.ncbi.nlm.nih.gov/articles/PMC6558367/	fulltext/pende_2019_pmid31231370.xml	oa_xml
checkpoints_inhibitory	review	pan-cancer	no	no	Khan M, Arooj S, Wang H.	NK Cell-Based Immune Checkpoint Inhibition	Frontiers in immunology	2020	311	32117298	10.3389/fimmu.2020.00167	PMC7031489	https://pmc.ncbi.nlm.nih.gov/articles/PMC7031489/	fulltext/khan_2020_pmid32117298.xml	oa_xml
checkpoints_inhibitory	preclinical	breast	no	no	Taylor BC, Sun X, Gonzalez-Ericsson PI, Sanchez V, Sanders ME, Wescott EC, Opalenik SR, Hanna A, Chou ST, Van Kaer L, Gomez H, Gomez H, Isaacs C, Ballinger TJ, Santa-Maria CA, Shah PD, Dees EC, Lehmann BD, Abramson VG, Pietenpol JA, Balko JM.	NKG2A Is a Therapeutic Vulnerability in Immunotherapy Resistant MHC-I Heterogeneous Triple-Negative Breast Cancer	Cancer discovery	2024	63	37791898	10.1158/2159-8290.cd-23-0519	PMC10850946	https://pmc.ncbi.nlm.nih.gov/articles/PMC10850946/		oa_xml
checkpoints_inhibitory	mechanistic	gbm_cns	yes	yes	Lupo KB, Yao X, Borde S, Wang J, Torregrosa-Allen S, Elzey BD, Utturkar S, Lanman NA, McIntosh M, Matosevic S.	synNotch-programmed iPSC-derived NK cells usurp TIGIT and CD73 activities for glioblastoma therapy	Nature communications	2024	45	38429294	10.1038/s41467-024-46343-3	PMC10907695	https://pmc.ncbi.nlm.nih.gov/articles/PMC10907695/	fulltext/lupo_2024_pmid38429294.xml	oa_xml
checkpoints_inhibitory	translational_human	pan-cancer	yes	no	Sun Y, Li T, Ding L, Wang J, Chen C, Liu T, Liu Y, Li Q, Wang C, Huo R, Wang H, Tian T, Zhang C, Pan B, Zhou J, Fan J, Yang X, Yang W, Wang B, Guo W.	Platelet-mediated circulating tumor cell evasion from natural killer cell killing through immune checkpoint CD155-TIGIT	Hepatology (Baltimore, Md.)	2025	65	38779918	10.1097/hep.0000000000000934		https://pubmed.ncbi.nlm.nih.gov/38779918/		metadata_only
checkpoints_inhibitory	review	pan-cancer	yes	yes	Li Y, Li Z, Tang Y, Zhuang X, Feng W, Boor PPC, Buschow S, Sprengers D, Zhou G.	Unlocking the therapeutic potential of the NKG2A-HLA-E immune checkpoint pathway in T cells and NK cells for cancer immunotherapy	Journal for immunotherapy of cancer	2024	37	39486805	10.1136/jitc-2024-009934	PMC11529472	https://pmc.ncbi.nlm.nih.gov/articles/PMC11529472/	fulltext/li_2024_pmid39486805.xml	oa_xml
checkpoints_inhibitory	clinical_trial	lymphoma_cll	yes	no	Xiong J, Cheng S, Gao X, Yu SH, Dai YT, Huang XY, Zhong HJ, Wang CF, Yi HM, Zhang H, Cao WG, Li R, Tang W, Zhao Y, Xu PP, Wang L, Zhao WL.	Anti-metabolic agent pegaspargase plus PD-1 antibody sintilimab for first-line treatment in advanced natural killer T cell lymphoma	Signal transduction and targeted therapy	2024	19	38448403	10.1038/s41392-024-01782-8	PMC10917752	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917752/	fulltext/xiong_2024_pmid38448403.xml	oa_xml
checkpoints_inhibitory	translational_human	hnscc_melanoma	yes	yes	Wang J, Li H, Kulkarni A, Anderson JL, Upadhyay P, Onyekachi OV, Arantes LMRB, Banerjee H, Kane LP, Zhang X, Bruno TC, Bao R, Ferris RL, Vujanovic L.	Differential impact of TIM-3 ligands on NK cell function	Journal for immunotherapy of cancer	2025	14	39773563	10.1136/jitc-2024-010618	PMC11748930	https://pmc.ncbi.nlm.nih.gov/articles/PMC11748930/	fulltext/wang_2025_pmid39773563.xml	oa_xml
