category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
cdk46_chemo_lung_meso	Cao et al.	Combining CDK4/6 inhibition with taxanes enhances anti-tumor efficacy by sustained impairment of pRB-E2F pathways in squamous cell lung cancer.	Oncogene	2019	30700828	10.1038/s41388-019-0708-7		https://doi.org/10.1038/s41388-019-0708-7			palbociclib;nsclc;sclc;breast;preclinical;immunotherapy;mechanism	metadata_only
cdk46_chemo_lung_meso	Besse et al.	A phase 1b study of necitumumab in combination with abemaciclib in patients with stage IV non-small cell lung cancer.	Lung cancer (Amsterdam, Netherlands)	2019	31586771	10.1016/j.lungcan.2019.09.002		https://doi.org/10.1016/j.lungcan.2019.09.002			abemaciclib;nsclc;sclc;clinical_trial	metadata_only
cdk46_chemo_lung_meso	Lennerz et al.	A case report of primary cardiac sarcoma: a diagnostic and therapeutic challenge.	European heart journal. Case reports	2018	31020219	10.1093/ehjcr/yty143	PMC6426008	https://doi.org/10.1093/ehjcr/yty143		lennerz_2018_pmid31020219.xml	palbociclib;nsclc;sclc;breast;sequencing	fulltext_xml
cdk46_chemo_lung_meso	Gopalan et al.	CDK4/6 inhibition stabilizes disease in patients with p16-null non-small cell lung cancer and is synergistic with mTOR inhibition.	Oncotarget	2018	30647837	10.18632/oncotarget.26424	PMC6324768	https://doi.org/10.18632/oncotarget.26424		gopalan_2018_pmid30647837.xml	palbociclib;nsclc;sclc;clinical_trial;preclinical;synergy;mechanism	fulltext_xml
cdk46_chemo_lung_meso	Schettini et al.	CDK 4/6 Inhibitors as Single Agent in Advanced Solid Tumors.	Frontiers in oncology	2018	30631751	10.3389/fonc.2018.00608	PMC6315195	https://doi.org/10.3389/fonc.2018.00608		schettini_2018_pmid30631751.xml	palbociclib;ribociclib;abemaciclib;nsclc;sclc;breast;clinical_trial;preclinical;mechanism	fulltext_xml
cdk46_chemo_lung_meso	Tsironis et al.	Breakthroughs in the treatment of advanced squamous-cell NSCLC: not the neglected sibling anymore?	Annals of translational medicine	2018	29862232	10.21037/atm.2018.02.18	PMC5952019	https://doi.org/10.21037/atm.2018.02.18			nsclc;sclc;immunotherapy	metadata_only
cdk46_chemo_lung_meso	Asano et al.	Broad-spectrum Preclinical Antitumor Activity of Eribulin (Halaven®): Combination with Anticancer Agents of Differing Mechanisms.	Anticancer research	2018	29848686	10.21873/anticanres.12604		https://doi.org/10.21873/anticanres.12604			palbociclib;nsclc;sclc;breast;clinical_trial;preclinical;antimetabolite	metadata_only
cdk46_chemo_lung_meso	Kempf et al.	KRAS oncogene in lung cancer: focus on molecularly driven clinical trials.	European respiratory review : an official journal of the European Respiratory Society	2016	26929424	10.1183/16000617.0071-2015	PMC9487658	https://doi.org/10.1183/16000617.0071-2015		kempf_2016_pmid26929424.xml	abemaciclib;nsclc;sclc;clinical_trial;immunotherapy	fulltext_xml
cdk46_chemo_lung_meso	Bar et al.	miR Profiling Identifies Cyclin-Dependent Kinase 6 Downregulation as a Potential Mechanism of Acquired Cisplatin Resistance in Non-Small-Cell Lung Carcinoma.	Clinical lung cancer	2015	25703099	10.1016/j.cllc.2015.01.008		https://doi.org/10.1016/j.cllc.2015.01.008			palbociclib;nsclc;sclc;preclinical;antagonism;mechanism	metadata_only
cdk46_chemo_lung_meso	Zhang et al.	A CDK4/6 inhibitor enhances cytotoxicity of paclitaxel in lung adenocarcinoma cells harboring mutant KRAS as well as wild-type KRAS.	Cancer biology & therapy	2013	23792647	10.4161/cbt.24592	PMC3742489	https://doi.org/10.4161/cbt.24592		zhang_2013_pmid23792647.xml	nsclc;synergy;mechanism	fulltext_xml
cdk46_chemo_lung_meso	Hua et al.	A novel muscarinic antagonist R2HBJJ inhibits non-small cell lung cancer cell growth and arrests the cell cycle in G0/G1.	PloS one	2012	23285263	10.1371/journal.pone.0053170	PMC3532118	https://doi.org/10.1371/journal.pone.0053170		hua_2012_pmid23285263.xml	nsclc;sclc;antagonism;mechanism	fulltext_xml
trilaciclib_myeloprotection	Sears-Smith et al.	ToPCourT protocol: a phase II trial of Trilaciclib, Pembrolizumab, gemcitabine, and Carboplatin in locally advanced/unresectable or metastatic Triple-negative breast cancer.	Future oncology (London, England)	2026	41810725	10.1080/14796694.2026.2639737	PMC13235246	https://doi.org/10.1080/14796694.2026.2639737			trilaciclib;breast;clinical_trial;preclinical;antimetabolite;immunotherapy	metadata_only
trilaciclib_myeloprotection	Izzo et al.	Cyclotherapy: exploiting cell-cycle decoupling for selective cancer cytotoxicity and normal-tissue protection.	Cancer treatment reviews	2026	42335582	10.1016/j.ctrv.2026.103172		https://doi.org/10.1016/j.ctrv.2026.103172			trilaciclib;sclc;myeloprotection;preclinical;sequencing;mechanism	metadata_only
trilaciclib_myeloprotection	Wang et al.	Myeloprotection effect of trilaciclib in lung cancer patients undergoing chemotherapy: a real-world retrospective study.	Journal of thoracic disease	2026	42444864	10.21037/jtd-2025-1-2687	PMC13358833	https://doi.org/10.21037/jtd-2025-1-2687			trilaciclib;sclc;myeloprotection;clinical_trial	metadata_only
trilaciclib_myeloprotection	Petrelli et al.	A decade of progress in small-cell lung cancer (2015-2025): a narrative review.	European journal of clinical pharmacology	2026	42324360	10.1007/s00228-026-04119-2		https://doi.org/10.1007/s00228-026-04119-2			trilaciclib;sclc;myeloprotection;clinical_trial;immunotherapy	metadata_only
trilaciclib_myeloprotection	Yang et al.	Trilaciclib for prophylaxis of chemotherapy-induced myelosuppression in solid tumor patients: a systematic review and meta-analysis.	Frontiers in pharmacology	2026	42028439	10.3389/fphar.2026.1754502	PMC13100468	https://doi.org/10.3389/fphar.2026.1754502		yang_2026_pmid42028439.xml	trilaciclib;myeloprotection;clinical_trial	fulltext_xml
trilaciclib_myeloprotection	Chan et al.	CDK4/6 inhibition mitigates chemotherapy-induced expansion of TP53-mutant clonal hematopoiesis.	Nature genetics	2026	41814002	10.1038/s41588-026-02526-w	PMC12987733	https://doi.org/10.1038/s41588-026-02526-w		chan_2026_pmid41814002.xml	trilaciclib;myeloprotection;clinical_trial;preclinical;sequencing	fulltext_xml
trilaciclib_myeloprotection	Ahmed et al.	Efficacy and safety of trilaciclib to prevent chemotherapy-induced myelosuppression in advanced solid tumors: a systematic review and meta-analysis.	Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico	2026	41642397	10.1007/s12094-026-04234-7		https://doi.org/10.1007/s12094-026-04234-7			trilaciclib;myeloprotection;clinical_trial	metadata_only
trilaciclib_myeloprotection	Shi et al.	Discovery of Potent and Selective CDK4/6 Inhibitors for the Treatment of Chemotherapy-Induced Myelosuppression.	Journal of medicinal chemistry	2025	39760276	10.1021/acs.jmedchem.4c02080		https://doi.org/10.1021/acs.jmedchem.4c02080			trilaciclib;myeloprotection;preclinical;antimetabolite	metadata_only
trilaciclib_myeloprotection	Lenz et al.	Trilaciclib prior to FOLFOXIRI/bevacizumab for patients with untreated metastatic colorectal cancer: phase 3 PRESERVE 1 trial.	JNCI cancer spectrum	2025	39579142	10.1093/jncics/pkae116	PMC11708780	https://doi.org/10.1093/jncics/pkae116		lenz_2025_pmid39579142.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing;antimetabolite	fulltext_xml
trilaciclib_myeloprotection	Zeng et al.	Case Report: Analysis of short-term clinical efficacy of trilaciclib in patients with advanced lung neuroendocrine carcinoma undergoing chemotherapy.	Frontiers in oncology	2025	41199846	10.3389/fonc.2025.1685910	PMC12586057	https://doi.org/10.3389/fonc.2025.1685910		zeng_2025_pmid41199846.xml	trilaciclib;nsclc;sclc;myeloprotection;clinical_trial;immunotherapy	fulltext_xml
trilaciclib_myeloprotection	Gao et al.	Trilaciclib triggers a neutrophil-related immune response and sensitizes non-small cell lung cancer to anti-PD-1 therapy.	Cell reports. Medicine	2025	41197618	10.1016/j.xcrm.2025.102434	PMC12711662	https://doi.org/10.1016/j.xcrm.2025.102434		gao_2025_pmid41197618.xml	trilaciclib;nsclc;sclc;myeloprotection;immunotherapy;mechanism	fulltext_xml
trilaciclib_myeloprotection	Ding et al.	Myelopreservation effect of trilaciclib in extensive-stage small cell lung cancer (ES-SCLC): a systematic review and meta-analysis with trial sequential analysis of randomized clinical trials.	Translational lung cancer research	2025	41133004	10.21037/tlcr-2025-67	PMC12541855	https://doi.org/10.21037/tlcr-2025-67		ding_2025_pmid41133004.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	fulltext_xml
trilaciclib_myeloprotection	Cui et al.	Application value and safety of trilaciclib in first-line chemotherapy combined with immunotherapy for extensive-stage small cell lung cancer: A real-world study.	Oncology letters	2025	41089370	10.3892/ol.2025.15309	PMC12517122	https://doi.org/10.3892/ol.2025.15309		cui_2025_pmid41089370.xml	trilaciclib;sclc;myeloprotection;clinical_trial;immunotherapy	fulltext_xml
trilaciclib_myeloprotection	He et al.	The value and safety of trilaciclib in combination with first-line chemotherapy and immunotherapy for extensive-stage SCLC.	Immunotherapy	2025	40934436	10.1080/1750743X.2025.2559578	PMC12582045	https://doi.org/10.1080/1750743X.2025.2559578			trilaciclib;sclc;myeloprotection;immunotherapy	metadata_only
trilaciclib_myeloprotection	Lalla et al.	Myeloprotection with trilaciclib in Chinese patients with extensive-stage small cell lung cancer.	Chinese clinical oncology	2025	40337879	10.21037/cco-24-114		https://doi.org/10.21037/cco-24-114			trilaciclib;sclc;myeloprotection;clinical_trial	metadata_only
trilaciclib_myeloprotection	Chen et al.	Real-World Clinical Outcomes of Trilaciclib for the Prevention of Myelosuppression in Patients with Esophageal Cancer Undergoing Chemotherapy.	Current oncology (Toronto, Ont.)	2025	40277746	10.3390/curroncol32040189	PMC12025781	https://doi.org/10.3390/curroncol32040189		chen_2025_pmid40277746.xml	trilaciclib;myeloprotection;clinical_trial	fulltext_xml
trilaciclib_myeloprotection	Yan et al.	Real-World Assessment of Trilaciclib for the Prevention of Chemoradiotherapy-Induced Myelosuppression in Esophageal Squamous Cell Carcinoma: A Propensity Score Matching Study.	Cancer medicine	2025	40232146	10.1002/cam4.70862	PMC11998604	https://doi.org/10.1002/cam4.70862		yan_2025_pmid40232146.xml	trilaciclib;myeloprotection;clinical_trial	fulltext_xml
trilaciclib_myeloprotection	Fang et al.	Cost-effectiveness analysis of trilaciclib for reducing the incidence of chemotherapy-induced myelosuppression among patients with extensive-stage small cell lung cancer in China.	Expert review of pharmacoeconomics & outcomes research	2025	40059551	10.1080/14737167.2025.2478241		https://doi.org/10.1080/14737167.2025.2478241			trilaciclib;sclc;myeloprotection;clinical_trial	metadata_only
trilaciclib_myeloprotection	Chen et al.	Myeloprotection effects of trilaciclib in Chinese patients with extensive stage small cell lung cancer (ES-SCLC) receiving chemotherapy-a real-world study.	Journal of thoracic disease	2024	39678847	10.21037/jtd-24-893	PMC11635219	https://doi.org/10.21037/jtd-24-893		chen_2024_pmid39678847.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	fulltext_xml
trilaciclib_myeloprotection	Elijah et al.	Trilaciclib use in extensive-stage small cell lung cancer (ES-SCLC): are clinical benefits seen in the real-world setting?	Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer	2024	39215800	10.1007/s00520-024-08828-1	PMC11365831	https://doi.org/10.1007/s00520-024-08828-1		elijah_2024_pmid39215800.xml	trilaciclib;sclc;myeloprotection;clinical_trial;immunotherapy	fulltext_xml
trilaciclib_myeloprotection	Tan et al.	Myelopreservation with Trilaciclib in recurrent advanced ovarian cancer: a case report.	Frontiers in oncology	2024	38764584	10.3389/fonc.2024.1343239	PMC11099831	https://doi.org/10.3389/fonc.2024.1343239		tan_2024_pmid38764584.xml	trilaciclib;myeloprotection;clinical_trial	fulltext_xml
trilaciclib_myeloprotection	Dai et al.	Trilaciclib dosage in Chinese patients with extensive-stage small cell lung cancer: a pooled pharmacometrics analysis.	Acta pharmacologica Sinica	2024	38760542	10.1038/s41401-024-01297-6	PMC11420218	https://doi.org/10.1038/s41401-024-01297-6			trilaciclib;sclc;myeloprotection;clinical_trial	metadata_only
trilaciclib_myeloprotection	Hermosilla-Trespaderne et al.	Proteomic Analysis Reveals Trilaciclib-Induced Senescence.	Molecular & cellular proteomics : MCP	2024	38679389	10.1016/j.mcpro.2024.100778	PMC11141265	https://doi.org/10.1016/j.mcpro.2024.100778		hermosillatrespaderne_2024_pmid38679389.xml	trilaciclib;sclc;myeloprotection;preclinical;mechanism	fulltext_xml
trilaciclib_myeloprotection	Li et al.	Effect of Hepatic Impairment on Trilaciclib Pharmacokinetics.	Journal of clinical pharmacology	2024	38639103	10.1002/jcph.2435		https://doi.org/10.1002/jcph.2435			trilaciclib;sclc;myeloprotection;clinical_trial	metadata_only
trilaciclib_myeloprotection	Crawford et al.	The impact of myelosuppression on quality of life of patients treated with chemotherapy.	Future oncology (London, England)	2024	38587388	10.2217/fon-2023-0513	PMC11441072	https://doi.org/10.2217/fon-2023-0513		crawford_2024_pmid38587388.xml	trilaciclib;sclc;myeloprotection;clinical_trial	fulltext_xml
trilaciclib_myeloprotection	Cheng et al.	Myeloprotection with trilaciclib in Chinese patients with extensive-stage small cell lung cancer receiving chemotherapy: Results from a randomized, double-blind, placebo-controlled phase III study (TRACES).	Lung cancer (Amsterdam, Netherlands)	2024	38224653	10.1016/j.lungcan.2023.107455		https://doi.org/10.1016/j.lungcan.2023.107455			trilaciclib;sclc;myeloprotection;clinical_trial	metadata_only
