category	evidence	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
immunotherapy	preclinical_synergy	Nowak et al.	A phase 1b clinical trial of the CD40-activating antibody CP-870,893 in combination with cisplatin and pemetrexed in malignant pleural mesothelioma.	Annals of oncology : official journal of the European Society for Medical Oncology	2015	26386124	10.1093/annonc/mdv387		https://doi.org/10.1093/annonc/mdv387			pemetrexed;cisplatin;parp_ddr;mesothelioma;clinical_trial;preclinical	metadata_only
immunotherapy	preclinical_synergy	Segatori et al.	Preclinical evaluation of racotumomab, an anti-idiotype monoclonal antibody to N-glycolyl-containing gangliosides, with or without chemotherapy in a mouse model of non-small cell lung cancer.	Frontiers in oncology	2012	23162791	10.3389/fonc.2012.00160	PMC3492861	https://doi.org/10.3389/fonc.2012.00160		segatori_2012_pmid23162791.xml	pemetrexed;nsclc;preclinical	fulltext_xml
antiangiogenic	preclinical_synergy	Zhang et al.	[Efficacy and Safety Evaluation of Intrathecal Pemetrexed in EGFR-mutated NSCLC Patients  with Leptomeningeal Metastases].	Zhongguo fei ai za zhi = Chinese journal of lung cancer	2025	41158038	10.3779/j.issn.1009-3419.2025.106.23	PMC12580389	https://doi.org/10.3779/j.issn.1009-3419.2025.106.23		zhang_2025_pmid41158038.xml	pemetrexed;egfr_tki;antiangiogenic;mapk;nsclc;preclinical	fulltext_xml
antiangiogenic	preclinical_synergy	Yu et al.	Translational Selenium Nanoparticles Promotes Clinical Non-small-cell Lung Cancer Chemotherapy via Activating Selenoprotein-driven Immune Manipulation.	Advanced materials (Deerfield Beach, Fla.)	2025	40095246	10.1002/adma.202415818		https://doi.org/10.1002/adma.202415818			pemetrexed;cisplatin;antiangiogenic;mtor_pi3k;nsclc	metadata_only
antiangiogenic	preclinical_synergy	Gesmundo et al.	Antagonist of Growth Hormone-Releasing Hormone Potentiates the Antitumor Effect of Pemetrexed and Cisplatin in Pleural Mesothelioma.	International journal of molecular sciences	2022	36232554	10.3390/ijms231911248	PMC9569772	https://doi.org/10.3390/ijms231911248		gesmundo_2022_pmid36232554.xml	pemetrexed;cisplatin;antiangiogenic;mapk;bcl2_apoptosis;mesothelioma;preclinical	fulltext_xml
antiangiogenic	preclinical_synergy	Atallah et al.	Green self-assembled lactoferrin carboxymethyl cellulose nanogels for synergistic chemo/herbal breast cancer therapy.	Colloids and surfaces. B, Biointerfaces	2022	35803031	10.1016/j.colsurfb.2022.112657		https://doi.org/10.1016/j.colsurfb.2022.112657			pemetrexed;antiangiogenic;preclinical	metadata_only
antiangiogenic	preclinical_synergy	Fan et al.	Trojan-Horse Diameter-Reducible Nanotheranostics for Macroscopic/Microscopic Imaging-Monitored Chemo-Antiangiogenic Therapy.	ACS applied materials & interfaces	2022	35045703	10.1021/acsami.1c22350		https://doi.org/10.1021/acsami.1c22350			pemetrexed;preclinical	metadata_only
antiangiogenic	clinical_landmark	Xue et al.	Efficacy and Safety of Epidermal Growth Factor Receptor (EGFR)-Tyrosine Kinase Inhibitor Combination Therapy as First-Line Treatment for Patients with Advanced EGFR-Mutated, Non-Small Cell Lung Cancer: A Systematic Review and Bayesian Network Meta-Analysis.	Cancers	2022	36230817	10.3390/cancers14194894	PMC9563574	https://doi.org/10.3390/cancers14194894		xue_2022_pmid36230817.xml	pemetrexed;carboplatin;egfr_tki;antiangiogenic;nsclc;clinical_trial	fulltext_xml
antiangiogenic	clinical_landmark	Zhou et al.	Efficacy and Safety of Different Doses of Bevacizumab Combined With Pemetrexed and Platinum in First-Line Treatment of Advanced NSCLC: A Retrospective-Real World Study.	Frontiers in pharmacology	2021	34867332	10.3389/fphar.2021.727102	PMC8635804	https://doi.org/10.3389/fphar.2021.727102		zhou_2021_pmid34867332.xml	pemetrexed;antiangiogenic;nsclc	fulltext_xml
antiangiogenic	preclinical_synergy	Abdelaziz et al.	Inhalable Lactoferrin/Chondroitin-Functionalized Monoolein Nanocomposites for Localized Lung Cancer Targeting.	ACS biomaterials science & engineering	2020	33464839	10.1021/acsbiomaterials.9b01639		https://doi.org/10.1021/acsbiomaterials.9b01639			pemetrexed;antiangiogenic;parp_ddr;repurposed;preclinical	metadata_only
antiangiogenic	clinical_landmark	Jun et al.	Treatment with or without bevacizumab as a first-line and maintenance therapy for advanced non-squamous non-small cell lung cancer: A retrospective study.	Thoracic cancer	2020	32406994	10.1111/1759-7714.13469	PMC7327679	https://doi.org/10.1111/1759-7714.13469		jun_2020_pmid32406994.xml	pemetrexed;antiangiogenic;nsclc	fulltext_xml
antiangiogenic	preclinical_synergy	Liu et al.	The effect of apatinib combined with chemotherapy or targeted therapy on non-small cell lung cancer in vitro and vivo.	Thoracic cancer	2019	31486270	10.1111/1759-7714.13162	PMC6775003	https://doi.org/10.1111/1759-7714.13162		liu_2019_pmid31486270.xml	pemetrexed;egfr_tki;antiangiogenic;mtor_pi3k;mapk;nsclc;preclinical;resistance	fulltext_xml
antiangiogenic	preclinical_synergy	Schneider et al.	Optimal Scheduling of Bevacizumab and Pemetrexed/Cisplatin Dosing in Non-Small Cell Lung Cancer.	CPT: pharmacometrics & systems pharmacology	2019	31004380	10.1002/psp4.12415	PMC6709425	https://doi.org/10.1002/psp4.12415		schneider_2019_pmid31004380.xml	pemetrexed;cisplatin;antiangiogenic;nsclc	fulltext_xml
antiangiogenic	clinical_landmark	Chang et al.	First-line pemetrexed/carboplatin or cisplatin/bevacizumab compared with paclitaxel/carboplatin/bevacizumab in patients with advanced non-squamous non-small cell lung cancer with wild-type driver genes: A real-world study in China.	Thoracic cancer	2019	30900826	10.1111/1759-7714.13025	PMC6501044	https://doi.org/10.1111/1759-7714.13025			pemetrexed;cisplatin;carboplatin;antiangiogenic;nsclc	metadata_only
antiangiogenic	clinical_landmark	Takeoka et al.	Phase II Trial of Carboplatin and Pemetrexed Plus Bevacizumab with Maintenance Bevacizumab as a First-line Treatment for Advanced Non-squamous Non-small Cell Lung Cancer in Elderly Patients.	Anticancer research	2018	29848743	10.21873/anticanres.12661		https://doi.org/10.21873/anticanres.12661			pemetrexed;carboplatin;antiangiogenic;nsclc;clinical_trial	metadata_only
antiangiogenic	clinical_landmark	Fukushima et al.	Phase II study of cisplatin/pemetrexed combined with bevacizumab followed by pemetrexed/bevacizumab maintenance therapy in patients with EGFR-wild advanced non-squamous non-small cell lung cancer.	Cancer chemotherapy and pharmacology	2018	29644460	10.1007/s00280-018-3573-0		https://doi.org/10.1007/s00280-018-3573-0			pemetrexed;cisplatin;egfr_tki;antiangiogenic;nsclc;clinical_trial	metadata_only
antiangiogenic	clinical_landmark	Zhao et al.	Bevacizumab in combination with different platinum-based doublets in the first-line treatment for advanced nonsquamous non-small-cell lung cancer: A network meta-analysis.	International journal of cancer	2018	29171009	10.1002/ijc.31175		https://doi.org/10.1002/ijc.31175			pemetrexed;carboplatin;antiangiogenic;nsclc;clinical_trial	metadata_only
antiangiogenic	clinical_landmark	Schuette et al.	65Plus: open-label study of bevacizumab in combination with pemetrexed or pemetrexed/carboplatin as first-line treatment of patients with advanced or recurrent nonsquamous non-small-cell lung cancer.	Lung Cancer (Auckland, N.Z.)	2017	29158696	10.2147/LCTT.S142972	PMC5683796	https://doi.org/10.2147/LCTT.S142972		schuette_2017_pmid29158696.xml	pemetrexed;carboplatin;antiangiogenic;nsclc;clinical_trial	fulltext_xml
antiangiogenic	clinical_landmark	Spence et al.	Treatment Patterns and Overall Survival Associated with First-Line Systemic Therapy for Patients with Advanced Non-Small Cell Lung Cancer.	Journal of managed care & specialty pharmacy	2017	28125366	10.18553/jmcp.2017.23.2.195	PMC10397706	https://doi.org/10.18553/jmcp.2017.23.2.195			pemetrexed;carboplatin;antiangiogenic;mapk;nsclc	metadata_only
antiangiogenic	clinical_landmark	Wang et al.	Efficacy of cisplatin/pemetrexed with bevacizumab to treat advanced lung adenocarcinoma with different drive genes: case report and literature review.	OncoTargets and therapy	2016	27555784	10.2147/OTT.S101241	PMC4968850	https://doi.org/10.2147/OTT.S101241		wang_2016_pmid27555784.xml	pemetrexed;cisplatin;egfr_tki;alk_met;antiangiogenic;nsclc	fulltext_xml
antiangiogenic	clinical_landmark	Kozuki et al.	Feasibility study of first-line chemotherapy using Pemetrexed and Bevacizumab for advanced or recurrent nonsquamous non-small cell lung cancer in elderly patients: TORG1015.	BMC cancer	2016	27177035	10.1186/s12885-016-2338-6	PMC4866483	https://doi.org/10.1186/s12885-016-2338-6		kozuki_2016_pmid27177035.xml	pemetrexed;antiangiogenic;radiosensitization;nsclc	fulltext_xml
antiangiogenic	preclinical_synergy	Cioce et al.	Butein impairs the protumorigenic activity of malignant pleural mesothelioma cells.	Cell cycle (Georgetown, Tex.)	2012	22185775	10.4161/cc.11.1.18474		https://doi.org/10.4161/cc.11.1.18474			pemetrexed;antiangiogenic;mesothelioma;preclinical;resistance	metadata_only
antiangiogenic	clinical_landmark	Jardim et al.	Bevacizumab as first-line therapy in advanced non-small-cell lung cancer: a brazilian center experience.	Drugs in R&D	2012	23199211	10.2165/11636760-000000000-00000	PMC3585834	https://doi.org/10.2165/11636760-000000000-00000		jardim_2012_pmid23199211.xml	pemetrexed;carboplatin;antiangiogenic;nsclc	fulltext_xml
antiangiogenic	preclinical_synergy	Bareford et al.	Sorafenib enhances pemetrexed cytotoxicity through an autophagy-dependent mechanism in cancer cells.	Cancer research	2011	21622715	10.1158/0008-5472.CAN-11-0898	PMC3139015	https://doi.org/10.1158/0008-5472.CAN-11-0898			pemetrexed;antiangiogenic;mtor_pi3k;bcl2_apoptosis;autophagy;folate_pathway;nsclc;preclinical	metadata_only
antiangiogenic	preclinical_synergy	Argiris et al.	Phase II trial of pemetrexed and bevacizumab in patients with recurrent or metastatic head and neck cancer.	Journal of clinical oncology : official journal of the American Society of Clinical Oncology	2011	21343546	10.1200/JCO.2010.33.3591	PMC3083869	https://doi.org/10.1200/JCO.2010.33.3591			pemetrexed;antiangiogenic;thymidylate_synthase;folate_pathway;clinical_trial	metadata_only
antiangiogenic	preclinical_synergy	Giovannetti et al.	Pharmacological aspects of the enzastaurin-pemetrexed combination in non-small cell lung cancer (NSCLC).	Current drug targets	2010	19839931	10.2174/138945010790031009		https://doi.org/10.2174/138945010790031009			pemetrexed;antiangiogenic;mtor_pi3k;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical	metadata_only
antiangiogenic	preclinical_synergy	Tekle et al.	Molecular pathways involved in the synergistic interaction of the PKC beta inhibitor enzastaurin with the antifolate pemetrexed in non-small cell lung cancer cells.	British journal of cancer	2008	18728666	10.1038/sj.bjc.6604566	PMC2528136	https://doi.org/10.1038/sj.bjc.6604566		tekle_2008_pmid18728666.xml	pemetrexed;antiangiogenic;mtor_pi3k;mapk;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical	fulltext_xml
antiangiogenic	preclinical_synergy	Huber et al.	Trimodal cancer treatment: beneficial effects of combined antiangiogenesis, radiation, and chemotherapy.	Cancer research	2005	15867359	10.1158/0008-5472.CAN-04-1668		https://doi.org/10.1158/0008-5472.CAN-04-1668			pemetrexed;mtor_pi3k;bcl2_apoptosis;folate_pathway;radiosensitization;preclinical	metadata_only
antiangiogenic	preclinical_synergy	Kindler et al.	The role of gemcitabine in the treatment of malignant mesothelioma.	Seminars in oncology	2002	11836671	10.1053/sonc.2002.30232		https://doi.org/10.1053/sonc.2002.30232			pemetrexed;cisplatin;carboplatin;antiangiogenic;mesothelioma;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Hu et al.	A Mechanistic Pharmacokinetic/Pharmacodynamic Model for Sequence-Dependent Synergy in Pemetrexed-Osimertinib Combinations Against Non-Small Cell Lung Cancer (NSCLC): Translational Insights.	Pharmaceutics	2026	42076061	10.3390/pharmaceutics18040408	PMC13118741	https://doi.org/10.3390/pharmaceutics18040408		hu_2026_pmid42076061.xml	pemetrexed;egfr_tki;parp_ddr;mapk;bcl2_apoptosis;folate_pathway;nsclc;preclinical	fulltext_xml
egfr_tki	clinical_landmark	Gray et al.	Patient-Reported Outcomes in FLAURA2: Osimertinib with or without Chemotherapy in Patients with Previously Untreated EGFR-Mutated Advanced Non-Small Cell Lung Cancer.	Clinical cancer research : an official journal of the American Association for Cancer Research	2026	41801128	10.1158/1078-0432.CCR-25-3431	PMC13223547	https://doi.org/10.1158/1078-0432.CCR-25-3431		gray_2026_pmid41801128.xml	pemetrexed;egfr_tki;nsclc	fulltext_xml
egfr_tki	preclinical_synergy	Hu et al.	Pharmacodynamic-Driven Sequence-Dependent Synergy Effects in Pemetrexed-Osimertinib Combination Against Non-Small Cell Lung Cancer (NSCLC): Optimizing Synergy Through Sequential Interval.	Pharmaceutics	2025	40871064	10.3390/pharmaceutics17081044	PMC12389513	https://doi.org/10.3390/pharmaceutics17081044		hu_2025_pmid40871064.xml	pemetrexed;egfr_tki;parp_ddr;mapk;bcl2_apoptosis;thymidylate_synthase;nsclc;clinical_trial;preclinical	fulltext_xml
egfr_tki	clinical_landmark	Yang et al.	What is the best first-line combination regimen for advanced EGFR-mutated non-small cell lung cancer: a network meta-analysis and systemic review.	Frontiers in pharmacology	2025	40860888	10.3389/fphar.2025.1572115	PMC12375486	https://doi.org/10.3389/fphar.2025.1572115		yang_2025_pmid40860888.xml	pemetrexed;egfr_tki;antiangiogenic;nsclc;clinical_trial;resistance	fulltext_xml
egfr_tki	clinical_landmark	Kanda et al.	Randomized Phase III Study of EGFR Tyrosine Kinase Inhibitor and Intercalated Platinum-Doublet Chemotherapy for Non-Small Cell Lung Cancer Harboring EGFR Mutation.	Clinical cancer research : an official journal of the American Association for Cancer Research	2025	40162917	10.1158/1078-0432.CCR-24-3532	PMC12163600	https://doi.org/10.1158/1078-0432.CCR-24-3532		kanda_2025_pmid40162917.xml	pemetrexed;cisplatin;egfr_tki;nsclc;clinical_trial	fulltext_xml
egfr_tki	clinical_landmark	Li et al.	Aumolertinib plus chemotherapy as first-line treatment for advanced NSCLC with EGFR exon 19 deletion or exon 21 L858R: a phase II trial.	The oncologist	2025	40088185	10.1093/oncolo/oyae336	PMC11909725	https://doi.org/10.1093/oncolo/oyae336		li_2025_pmid40088185.xml	pemetrexed;carboplatin;egfr_tki;nsclc;clinical_trial	fulltext_xml
egfr_tki	preclinical_synergy	Chen et al.	Pemetrexed induces ROS generation and cellular senescence by attenuating TS-mediated thymidylate metabolism to reverse gefitinib resistance in NSCLC.	Journal of cellular and molecular medicine	2023	37278440	10.1111/jcmm.17799	PMC10339075	https://doi.org/10.1111/jcmm.17799		chen_2023_pmid37278440.xml	pemetrexed;egfr_tki;parp_ddr;nsclc;resistance	fulltext_xml
egfr_tki	clinical_landmark	Zhu et al.	Front-line therapy for brain metastases and non-brain metastases in advanced epidermal growth factor receptor-mutated non-small cell lung cancer: a network meta-analysis.	Chinese medical journal	2023	37160733	10.1097/CM9.0000000000002468	PMC10617931	https://doi.org/10.1097/CM9.0000000000002468		zhu_2023_pmid37160733.xml	pemetrexed;egfr_tki;antiangiogenic;nsclc;clinical_trial	fulltext_xml
egfr_tki	preclinical_synergy	Takano et al.	A Novel Molecular Target in EGFR-mutant Lung Cancer Treated With the Combination of Osimertinib and Pemetrexed.	Anticancer research	2022	35093869	10.21873/anticanres.15529		https://doi.org/10.21873/anticanres.15529			pemetrexed;egfr_tki;bcl2_apoptosis;preclinical;resistance	metadata_only
egfr_tki	clinical_landmark	Chan et al.	Overall Survival Benefits of First-Line Treatments for Asian Patients With Advanced EGFR-Mutated NSCLC Harboring L858R Mutation: A Systematic Review and Network Meta-Analysis.	JTO clinical and research reports	2022	35516725	10.1016/j.jtocrr.2022.100322	PMC9065903	https://doi.org/10.1016/j.jtocrr.2022.100322		chan_2022_pmid35516725.xml	pemetrexed;egfr_tki;antiangiogenic;nsclc;clinical_trial;resistance	fulltext_xml
egfr_tki	clinical_landmark	Wang et al.	The efficacy and tolerability of combining pemetrexed-based chemotherapy with gefitinib in the first-line treatment of non-small cell lung cancer with mutated EGFR: A pooled analysis of randomized clinical trials.	PloS one	2022	36215289	10.1371/journal.pone.0275919	PMC9550038	https://doi.org/10.1371/journal.pone.0275919		wang_2022_pmid36215289.xml	pemetrexed;egfr_tki;nsclc;clinical_trial	fulltext_xml
egfr_tki	clinical_landmark	Guan et al.	Cost-Effectiveness of 12 First-Line Treatments for Patients With Advanced EGFR Mutated NSCLC in the United Kingdom and China.	Frontiers in oncology	2022	35785198	10.3389/fonc.2022.819674	PMC9241581	https://doi.org/10.3389/fonc.2022.819674		guan_2022_pmid35785198.xml	pemetrexed;egfr_tki;nsclc	fulltext_xml
egfr_tki	preclinical_synergy	Wu et al.	Induction of Apoptosis and Inhibition of EGFR/NF-κB Signaling Are Associated With Regorafenib-sensitized Non-small Cell Lung Cancer to Cisplatin.	In vivo (Athens, Greece)	2021	34410944	10.21873/invivo.12539	PMC8408713	https://doi.org/10.21873/invivo.12539			pemetrexed;cisplatin;egfr_tki;bcl2_apoptosis;nsclc	metadata_only
egfr_tki	clinical_landmark	You et al.	EGFR mutation-guided use of afatinib, erlotinib and gefitinib for advanced non-small-cell lung cancer in Hong Kong - A cost-effectiveness analysis.	PloS one	2021	33647045	10.1371/journal.pone.0247860	PMC7920377	https://doi.org/10.1371/journal.pone.0247860		you_2021_pmid33647045.xml	pemetrexed;cisplatin;egfr_tki;nsclc	fulltext_xml
egfr_tki	preclinical_synergy	Lou et al.	Chemotherapy Plus EGFR-TKI as First-Line Treatment Provides Better Survival for Advanced EGFR-Positive Lung Adenocarcinoma Patients: Updated Data and Exploratory In Vitro Study.	Targeted oncology	2020	32170554	10.1007/s11523-020-00708-y		https://doi.org/10.1007/s11523-020-00708-y			pemetrexed;carboplatin;egfr_tki;mtor_pi3k;nsclc;preclinical	metadata_only
egfr_tki	clinical_landmark	Brat et al.	Real-life effectiveness of first-line anticancer treatments in stage IIIB/IV NSCLC patients: Data from the Czech TULUNG Registry.	Thoracic cancer	2020	33016001	10.1111/1759-7714.13679	PMC7606010	https://doi.org/10.1111/1759-7714.13679		brat_2020_pmid33016001.xml	pemetrexed;egfr_tki;antiangiogenic;nsclc	fulltext_xml
egfr_tki	preclinical_synergy	Giordano et al.	p65BTK is a novel potential actionable target in KRAS-mutated/EGFR-wild type lung adenocarcinoma.	Journal of experimental & clinical cancer research : CR	2019	31200752	10.1186/s13046-019-1199-7	PMC6570906	https://doi.org/10.1186/s13046-019-1199-7		giordano_2019_pmid31200752.xml	pemetrexed;cisplatin;egfr_tki;alk_met;mapk;nsclc;preclinical;resistance	fulltext_xml
egfr_tki	preclinical_synergy	Liu et al.	Sequence-dependent synergistic cytotoxicity of icotinib and pemetrexed in human lung cancer cell lines in vitro and in vivo.	Journal of experimental & clinical cancer research : CR	2019	30953548	10.1186/s13046-019-1133-z	PMC6451286	https://doi.org/10.1186/s13046-019-1133-z		liu_2019_pmid30953548.xml	pemetrexed;egfr_tki;mtor_pi3k;bcl2_apoptosis;nsclc;preclinical	fulltext_xml
egfr_tki	preclinical_synergy	Booth et al.	Fingolimod augments Pemetrexed killing of non-small cell lung cancer and overcomes resistance to ERBB inhibition.	Cancer biology & therapy	2019	30388910	10.1080/15384047.2018.1538616	PMC6605998	https://doi.org/10.1080/15384047.2018.1538616			pemetrexed;egfr_tki;mtor_pi3k;mapk;autophagy;nsclc;preclinical;resistance	metadata_only
egfr_tki	preclinical_synergy	Bradbury et al.	Canadian Cancer Trials Group (CCTG) IND211: A randomized trial of pelareorep (Reolysin) in patients with previously treated advanced or metastatic non-small cell lung cancer receiving standard salvage therapy.	Lung cancer (Amsterdam, Netherlands)	2018	29748010	10.1016/j.lungcan.2018.03.005		https://doi.org/10.1016/j.lungcan.2018.03.005			pemetrexed;egfr_tki;mapk;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Yang et al.	A Review of Regimens Combining Pemetrexed With an Epidermal Growth Factor Receptor Tyrosine Kinase Inhibitor in the Treatment of Advanced Nonsquamous Non-Small-Cell Lung Cancer.	Clinical lung cancer	2018	28743421	10.1016/j.cllc.2017.06.013		https://doi.org/10.1016/j.cllc.2017.06.013			pemetrexed;egfr_tki;nsclc;preclinical	metadata_only
egfr_tki	clinical_landmark	Graham et al.	Budget Impact Analysis of Afatinib for First-Line Treatment of Patients with Metastatic Non-Small Cell Lung Cancer with Epidermal Growth Factor Receptor Exon 19 Deletions or Exon 21 Substitution Mutations in a U.S. Health Plan.	Journal of managed care & specialty pharmacy	2018	29799327	10.18553/jmcp.2018.24.6.544	PMC10397768	https://doi.org/10.18553/jmcp.2018.24.6.544			pemetrexed;cisplatin;egfr_tki;nsclc	metadata_only
egfr_tki	clinical_landmark	Tan et al.	Cost effectiveness analysis of afatinib versus pemetrexed-cisplatin for first-line treatment of locally advanced or metastatic EGFR mutation positive non-small-cell lung cancer from the Singapore healthcare payer's perspective.	BMC cancer	2018	29587666	10.1186/s12885-018-4223-y	PMC5872570	https://doi.org/10.1186/s12885-018-4223-y		tan_2018_pmid29587666.xml	pemetrexed;cisplatin;egfr_tki;nsclc	fulltext_xml
egfr_tki	preclinical_synergy	Feng et al.	Sequentially administrated of pemetrexed with icotinib/erlotinib in lung adenocarcinoma cell lines in vitro.	Oncotarget	2017	29371987	10.18632/oncotarget.23224	PMC5768404	https://doi.org/10.18632/oncotarget.23224		feng_2017_pmid29371987.xml	pemetrexed;egfr_tki;bcl2_apoptosis;nsclc;clinical_trial;preclinical	fulltext_xml
egfr_tki	preclinical_synergy	Yang et al.	Erlotinib intercalating pemetrexed/cisplatin versus erlotinib alone in Chinese patients with brain metastases from lung adenocarcinoma: a prospective, non-randomised, concurrent controlled trial (NCT01578668).	ESMO open	2017	29147576	10.1136/esmoopen-2016-000112	PMC5682358	https://doi.org/10.1136/esmoopen-2016-000112		yang_2017_pmid29147576.xml	pemetrexed;cisplatin;egfr_tki;nsclc;clinical_trial;preclinical	fulltext_xml
egfr_tki	preclinical_synergy	Li et al.	Randomized Phase 2 Trial of Pharmacodynamic Separation of Pemetrexed and Intercalated Erlotinib Versus Pemetrexed Alone for Advanced Nonsquamous, Non-small-cell Lung Cancer.	Clinical lung cancer	2017	27919627	10.1016/j.cllc.2016.10.003	PMC5497702	https://doi.org/10.1016/j.cllc.2016.10.003			pemetrexed;egfr_tki;mapk;nsclc;clinical_trial;preclinical;resistance	metadata_only
egfr_tki	clinical_landmark	Zhou et al.	A multicenter survey of first-line treatment patterns and gene aberration test status of patients with unresectable Stage IIIB/IV nonsquamous non-small cell lung cancer in China (CTONG 1506).	BMC cancer	2017	28673332	10.1186/s12885-017-3451-x	PMC5496179	https://doi.org/10.1186/s12885-017-3451-x		zhou_2017_pmid28673332.xml	pemetrexed;egfr_tki;nsclc	fulltext_xml
egfr_tki	clinical_landmark	Lu et al.	Cost-effectiveness of gefitinib, icotinib, and pemetrexed-based chemotherapy as first-line treatments for advanced non-small cell lung cancer in China.	Oncotarget	2017	28036283	10.18632/oncotarget.14310	PMC5354787	https://doi.org/10.18632/oncotarget.14310		lu_2017_pmid28036283.xml	pemetrexed;cisplatin;egfr_tki;nsclc	fulltext_xml
egfr_tki	clinical_landmark	Huang et al.	Epidermal growth factor receptor (EGFR)-tyrosine kinase inhibitors combined with chemotherapy in first-line treatment in an advanced non-small cell lung cancer patient with EGFR sensitive mutation.	Thoracic cancer	2016	27766772	10.1111/1759-7714.12364	PMC5193016	https://doi.org/10.1111/1759-7714.12364		huang_2016_pmid27766772.xml	pemetrexed;cisplatin;egfr_tki;nsclc	fulltext_xml
egfr_tki	preclinical_synergy	Yoshimura et al.	Phase II study of a combination regimen of gefitinib and pemetrexed as first-line treatment in patients with advanced non-small cell lung cancer harboring a sensitive EGFR mutation.	Lung cancer (Amsterdam, Netherlands)	2015	26238424	10.1016/j.lungcan.2015.06.002		https://doi.org/10.1016/j.lungcan.2015.06.002			pemetrexed;egfr_tki;mapk;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	McKenzie et al.	In vitro screen of a small molecule inhibitor drug library identifies multiple compounds that synergize with oncolytic myxoma virus against human brain tumor-initiating cells.	Neuro-oncology	2015	25605818	10.1093/neuonc/nou359	PMC4490869	https://doi.org/10.1093/neuonc/nou359			pemetrexed;egfr_tki;antiangiogenic;folate_pathway;preclinical	metadata_only
egfr_tki	preclinical_synergy	Yang et al.	Erlotinib in combination with pemetrexed/cisplatin for leptomeningeal metastases and cerebrospinal fluid drug concentrations in lung adenocarcinoma patients after gefitinib faliure.	Targeted oncology	2015	24985049	10.1007/s11523-014-0326-9		https://doi.org/10.1007/s11523-014-0326-9			pemetrexed;cisplatin;egfr_tki;nsclc;preclinical;resistance	metadata_only
egfr_tki	clinical_landmark	Gentzler et al.	Complex decisions for first-line and maintenance treatment of advanced wild-type non-small cell lung cancer.	The oncologist	2015	25660158	10.1634/theoncologist.2014-0212	PMC4350796	https://doi.org/10.1634/theoncologist.2014-0212			pemetrexed;egfr_tki;antiangiogenic;nsclc	metadata_only
egfr_tki	preclinical_synergy	Chu et al.	A phase I, dose-escalation trial of continuous- and pulsed-dose afatinib combined with pemetrexed in patients with advanced solid tumors.	Investigational new drugs	2014	25037863	10.1007/s10637-014-0139-9		https://doi.org/10.1007/s10637-014-0139-9			pemetrexed;egfr_tki;mapk;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Wang et al.	Icotinib antagonizes ABCG2-mediated multidrug resistance, but not the pemetrexed resistance mediated by thymidylate synthase and ABCG2.	Oncotarget	2014	24980828	10.18632/oncotarget.2102	PMC4147343	https://doi.org/10.18632/oncotarget.2102		wang_2014_pmid24980828.xml	pemetrexed;egfr_tki;mtor_pi3k;thymidylate_synthase;nsclc;preclinical;resistance	fulltext_xml
egfr_tki	preclinical_synergy	Wu et al.	Combined gefitinib and pemetrexed overcome the acquired resistance to epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.	Molecular medicine reports	2014	24840891	10.3892/mmr.2014.2243		https://doi.org/10.3892/mmr.2014.2243			pemetrexed;egfr_tki;mtor_pi3k;mapk;bcl2_apoptosis;nsclc;preclinical;resistance	metadata_only
egfr_tki	preclinical_synergy	Zhang et al.	Erlotinib with pemetrexed/cisplatin for patients with EGFR wild-type lung adenocarcinoma with brain metastases.	Molecular and clinical oncology	2014	24772316	10.3892/mco.2014.256	PMC3999131	https://doi.org/10.3892/mco.2014.256			pemetrexed;cisplatin;egfr_tki;nsclc;preclinical	metadata_only
egfr_tki	preclinical_synergy	Ito et al.	Synergistic cell growth inhibition by the combination of amrubicin and Akt-suppressing agents in K-ras mutation-harboring lung adenocarcinoma cells: implication of EGFR tyrosine kinase inhibitors.	International journal of oncology	2014	24399305	10.3892/ijo.2014.2249		https://doi.org/10.3892/ijo.2014.2249			pemetrexed;cisplatin;egfr_tki;mtor_pi3k;mapk;nsclc;preclinical	metadata_only
egfr_tki	preclinical_synergy	Kim et al.	Phase II study of pemetrexed and erlotinib in pretreated nonsquamous, non-small-cell lung cancer patients without an EGFR mutation.	Chemotherapy	2013	25034625	10.1159/000363731		https://doi.org/10.1159/000363731			pemetrexed;egfr_tki;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Tsai et al.	Combined epidermal growth factor receptor (EGFR)-tyrosine kinase inhibitor and chemotherapy in non-small-cell lung cancer: chemo-refractoriness of cells harboring sensitizing-EGFR mutations in the presence of gefitinib.	Lung cancer (Amsterdam, Netherlands)	2013	24055492	10.1016/j.lungcan.2013.08.028		https://doi.org/10.1016/j.lungcan.2013.08.028			pemetrexed;cisplatin;egfr_tki;mapk;nsclc;preclinical;resistance	metadata_only
